Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Occitanie,Flux physiques de Bourgogne-Franche-Comté vers Occitanie,Flux physiques de Bretagne vers Occitanie,Flux physiques de Centre-Val de Loire vers Occitanie,Flux physiques de Grand-Est vers Occitanie,Flux physiques de Hauts-de-France vers Occitanie,Flux physiques d'Ile-de-France vers Occitanie,Flux physiques de Normandie vers Occitanie,Flux physiques de Nouvelle-Aquitaine vers Occitanie,Flux physiques d'Occitanie vers Occitanie,Flux physiques de Pays-de-la-Loire vers Occitanie,Flux physiques de PACA vers Occitanie,Flux physiques de Occitanie vers Auvergne-Rhône-Alpes,Flux physiques de Occitanie vers Bourgogne-Franche-Comté,Flux physiques de Occitanie vers Bretagne,Flux physiques de Occitanie vers Centre-Val de Loire,Flux physiques de Occitanie vers Grand-Est,Flux physiques de Occitanie vers Hauts-de-France,Flux physiques de Occitanie vers Ile-de-France,Flux physiques de Occitanie vers Normandie,Flux physiques de Occitanie vers Nouvelle-Aquitaine,Flux physiques de Occitanie vers Occitanie,Flux physiques de Occitanie vers Pays-de-la-Loire,Flux physiques de Occitanie vers PACA,Flux physiques Allemagne vers Occitanie,Flux physiques Belgique vers Occitanie,Flux physiques Espagne vers Occitanie,Flux physiques Italie vers Occitanie,Flux physiques Luxembourg vers Occitanie,Flux physiques Royaume-Uni vers Occitanie,Flux physiques Suisse vers Occitanie,Flux physiques de Occitanie vers Allemagne,Flux physiques de Occitanie vers Belgique,Flux physiques de Occitanie vers Espagne,Flux physiques de Occitanie vers Italie,Flux physiques de Occitanie vers Luxembourg,Flux physiques de Occitanie vers Royaume-Uni,Flux physiques de Occitanie vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Occitanie,Données définitives,2022-12-01,09:00,6051.0,120.0,1293.0,236.0,87.0,2325.0,0.0,106.0,0.0,0.0,0.0,0.0,1883.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,279.0,-,-,-,-,-,-,-,571.0,-,-,2041.0,-,-,ND,-,-,-,-,-,-,260.0,-,-,-,-,1.98,41.38,21.37,49.35,3.9,14.39,1.44,2.81,38.42,43.91,1.75,61.99,
Occitanie,Données définitives,2022-12-01,09:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,09:30,5995.0,120.0,1293.0,212.0,167.0,2190.0,0.0,107.0,0.0,0.0,0.0,0.0,1906.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,311.0,-,-,-,-,-,-,-,519.0,-,-,1979.0,-,-,ND,-,-,-,-,-,-,252.0,-,-,-,-,2.0,41.38,21.57,49.35,3.54,12.93,2.79,5.4,36.53,41.36,1.78,62.57,
Occitanie,Données définitives,2022-12-01,09:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,10:00,5717.0,120.0,1294.0,185.0,270.0,1966.0,0.0,106.0,0.0,0.0,0.0,0.0,1772.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,304.0,-,-,-,-,-,-,-,543.0,-,-,1998.0,-,-,ND,-,-,-,-,-,-,264.0,-,-,-,-,2.1,41.38,22.63,49.39,3.24,11.28,4.72,8.74,34.39,37.13,1.85,61.99,
Occitanie,Données définitives,2022-12-01,10:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,10:30,5656.0,115.0,1294.0,158.0,390.0,2048.0,0.0,107.0,0.0,0.0,0.0,0.0,1546.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,287.0,-,-,-,-,-,-,-,535.0,-,-,1901.0,-,-,ND,-,-,-,-,-,-,233.0,-,-,-,-,2.03,39.66,22.88,49.39,2.79,9.63,6.9,12.62,36.21,38.68,1.89,62.57,
Occitanie,Données définitives,2022-12-01,10:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,11:00,5393.0,104.0,1293.0,126.0,459.0,2045.0,0.0,104.0,0.0,0.0,0.0,0.0,1261.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,282.0,-,-,-,-,-,-,-,568.0,-,-,1839.0,-,-,ND,-,-,-,-,-,-,187.0,-,-,-,-,1.93,35.86,23.98,49.35,2.34,7.68,8.51,14.85,37.92,38.62,1.93,60.82,
Occitanie,Données définitives,2022-12-01,11:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,11:30,5635.0,110.0,1293.0,114.0,498.0,2500.0,0.0,107.0,0.0,0.0,0.0,0.0,1014.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,326.0,-,-,-,-,-,-,-,672.0,-,-,1824.0,-,-,ND,-,-,-,-,-,-,24.0,-,-,-,-,1.95,37.93,22.95,49.35,2.02,6.95,8.84,16.11,44.37,47.21,1.9,62.57,
Occitanie,Données définitives,2022-12-01,11:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,12:00,5593.0,109.0,1293.0,96.0,521.0,2511.0,0.0,107.0,0.0,0.0,0.0,0.0,954.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,319.0,-,-,-,-,-,-,-,710.0,-,-,1863.0,-,-,ND,-,-,-,-,-,-,364.0,-,-,-,-,1.95,37.59,23.12,49.35,1.72,5.85,9.32,16.86,44.9,47.42,1.91,62.57,
Occitanie,Données définitives,2022-12-01,12:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,12:30,5718.0,107.0,1293.0,95.0,531.0,2533.0,0.0,102.0,0.0,0.0,0.0,0.0,1057.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,288.0,-,-,-,-,-,-,-,700.0,-,-,1804.0,-,-,ND,-,-,-,-,-,-,296.0,-,-,-,-,1.87,36.9,22.61,49.35,1.66,5.79,9.29,17.18,44.3,47.84,1.78,59.65,
Occitanie,Données définitives,2022-12-01,12:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,13:00,5520.0,106.0,1292.0,88.0,512.0,2368.0,0.0,102.0,0.0,0.0,0.0,0.0,1051.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,272.0,-,-,-,-,-,-,-,661.0,-,-,1795.0,-,-,ND,-,-,-,-,-,-,408.0,-,-,-,-,1.92,36.55,23.41,49.31,1.59,5.37,9.28,16.56,42.9,44.72,1.85,59.65,
Occitanie,Données définitives,2022-12-01,13:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,13:30,5473.0,106.0,1291.0,80.0,467.0,2060.0,0.0,106.0,0.0,0.0,0.0,0.0,1364.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,264.0,-,-,-,-,-,-,-,591.0,-,-,1794.0,-,-,ND,-,-,-,-,-,-,336.0,-,-,-,-,1.94,36.55,23.59,49.27,1.46,4.88,8.53,15.11,37.64,38.9,1.94,61.99,
Occitanie,Données définitives,2022-12-01,13:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,14:00,5574.0,106.0,1292.0,73.0,438.0,2044.0,0.0,106.0,0.0,0.0,0.0,0.0,1515.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,242.0,-,-,-,-,-,-,-,578.0,-,-,1872.0,-,-,ND,-,-,-,-,-,-,317.0,-,-,-,-,1.9,36.55,23.18,49.31,1.31,4.45,7.86,14.17,36.67,38.6,1.9,61.99,
Occitanie,Données définitives,2022-12-01,14:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,14:30,5527.0,104.0,1291.0,86.0,364.0,1870.0,0.0,106.0,0.0,0.0,0.0,0.0,1705.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,235.0,-,-,-,-,-,-,-,553.0,-,-,1909.0,-,-,ND,-,-,-,-,-,-,315.0,-,-,-,-,1.88,35.86,23.36,49.27,1.56,5.24,6.59,11.78,33.83,35.32,1.92,61.99,
Occitanie,Données définitives,2022-12-01,14:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,15:00,5672.0,102.0,1291.0,86.0,323.0,1921.0,0.0,107.0,0.0,0.0,0.0,0.0,1844.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,227.0,-,-,-,-,-,-,-,551.0,-,-,2074.0,-,-,ND,-,-,-,-,-,-,261.0,-,-,-,-,1.8,35.17,22.76,49.27,1.52,5.24,5.69,10.45,33.87,36.28,1.89,62.57,
Occitanie,Données définitives,2022-12-01,15:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,15:30,5619.0,102.0,1291.0,90.0,247.0,1997.0,0.0,108.0,0.0,0.0,0.0,0.0,1784.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,253.0,-,-,-,-,-,-,-,601.0,-,-,2091.0,-,-,ND,-,-,-,-,-,-,241.0,-,-,-,-,1.82,35.17,22.98,49.27,1.6,5.49,4.4,7.99,35.54,37.71,1.92,63.16,
Occitanie,Données définitives,2022-12-01,15:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,16:00,5479.0,107.0,1291.0,91.0,162.0,2094.0,0.0,109.0,0.0,0.0,0.0,0.0,1625.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,190.0,-,-,-,-,-,-,-,562.0,-,-,1959.0,-,-,ND,-,-,-,-,-,-,263.0,-,-,-,-,1.95,36.9,23.56,49.27,1.66,5.55,2.96,5.24,38.22,39.55,1.99,63.74,
Occitanie,Données définitives,2022-12-01,16:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,16:30,5384.0,107.0,1291.0,112.0,75.0,2289.0,0.0,110.0,0.0,0.0,0.0,0.0,1402.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,182.0,-,-,-,-,-,-,-,595.0,-,-,1931.0,-,-,ND,-,-,-,-,-,-,308.0,-,-,-,-,1.99,36.9,23.98,49.27,2.08,6.83,1.39,2.43,42.51,43.23,2.04,64.33,
Occitanie,Données définitives,2022-12-01,16:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,17:00,5802.0,107.0,1291.0,108.0,15.0,2465.0,0.0,107.0,0.0,0.0,0.0,0.0,1709.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,170.0,-,-,-,-,-,-,-,658.0,-,-,1969.0,-,-,ND,-,-,-,-,-,-,474.0,-,-,-,-,1.84,36.9,22.25,49.27,1.86,6.59,0.26,0.49,42.49,46.55,1.84,62.57,
Occitanie,Données définitives,2022-12-01,17:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,17:30,5632.0,107.0,1291.0,110.0,2.0,2656.0,0.0,109.0,0.0,0.0,0.0,0.0,1357.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,243.0,-,-,-,-,-,-,-,772.0,-,-,2173.0,-,-,ND,-,-,-,-,-,-,637.0,-,-,-,-,1.9,36.9,22.92,49.27,1.95,6.71,0.04,0.06,47.16,50.16,1.94,63.74,
Occitanie,Données définitives,2022-12-01,17:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,18:00,6528.0,107.0,1291.0,145.0,1.0,2962.0,0.0,109.0,0.0,0.0,0.0,0.0,1914.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,283.0,-,-,-,-,-,-,-,710.0,-,-,2196.0,-,-,ND,-,-,-,-,-,-,689.0,-,-,-,-,1.64,36.9,19.78,49.27,2.22,8.84,0.02,0.03,45.37,55.94,1.67,63.74,
Occitanie,Données définitives,2022-12-01,18:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,18:30,6217.0,107.0,1290.0,156.0,0.0,2608.0,0.0,109.0,0.0,0.0,0.0,0.0,1949.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,268.0,-,-,-,-,-,-,-,663.0,-,-,2313.0,-,-,ND,-,-,-,-,-,-,734.0,-,-,-,-,1.72,36.9,20.75,49.24,2.51,9.51,0.0,0.0,41.95,49.25,1.75,63.74,
Occitanie,Données définitives,2022-12-01,18:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,19:00,6113.0,107.0,1291.0,155.0,0.0,2661.0,0.0,108.0,0.0,0.0,0.0,0.0,1791.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,261.0,-,-,-,-,-,-,-,689.0,-,-,2385.0,-,-,ND,-,-,-,-,-,-,174.0,-,-,-,-,1.75,36.9,21.12,49.27,2.54,9.45,0.0,0.0,43.53,50.25,1.77,63.16,
Occitanie,Données définitives,2022-12-01,19:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,19:30,6210.0,107.0,1290.0,142.0,0.0,2826.0,0.0,110.0,0.0,0.0,0.0,0.0,1735.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,255.0,-,-,-,-,-,-,-,674.0,-,-,2487.0,-,-,ND,-,-,-,-,-,-,180.0,-,-,-,-,1.72,36.9,20.77,49.24,2.29,8.66,0.0,0.0,45.51,53.37,1.77,64.33,
Occitanie,Données définitives,2022-12-01,19:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,20:00,5747.0,108.0,1291.0,130.0,0.0,2479.0,0.0,108.0,0.0,0.0,0.0,0.0,1630.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,155.0,-,-,-,-,-,-,-,606.0,-,-,2640.0,-,-,ND,-,-,-,-,-,-,255.0,-,-,-,-,1.88,37.24,22.46,49.27,2.26,7.93,0.0,0.0,43.14,46.82,1.88,63.16,
Occitanie,Données définitives,2022-12-01,20:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,20:30,6038.0,107.0,1291.0,140.0,0.0,2284.0,0.0,108.0,0.0,0.0,0.0,0.0,2109.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,177.0,-,-,-,-,-,-,-,457.0,-,-,2631.0,-,-,ND,-,-,-,-,-,-,145.0,-,-,-,-,1.77,36.9,21.38,49.27,2.32,8.54,0.0,0.0,37.83,43.14,1.79,63.16,
Occitanie,Données définitives,2022-12-01,20:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,21:00,5523.0,108.0,1291.0,145.0,0.0,1671.0,0.0,108.0,0.0,0.0,0.0,0.0,2200.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,222.0,-,-,-,-,-,-,-,425.0,-,-,2592.0,-,-,ND,-,-,-,-,-,-,122.0,-,-,-,-,1.96,37.24,23.37,49.27,2.63,8.84,0.0,0.0,30.26,31.56,1.96,63.16,
Occitanie,Données définitives,2022-12-01,21:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,21:30,5411.0,112.0,1292.0,142.0,0.0,1361.0,0.0,108.0,0.0,0.0,0.0,0.0,2395.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,234.0,-,-,-,-,-,-,-,384.0,-,-,2597.0,-,-,ND,-,-,-,-,-,-,46.0,-,-,-,-,2.07,38.62,23.88,49.31,2.62,8.66,0.0,0.0,25.15,25.7,2.0,63.16,
Occitanie,Données définitives,2022-12-01,21:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,22:00,5312.0,112.0,1292.0,119.0,0.0,1254.0,0.0,108.0,0.0,0.0,0.0,0.0,2426.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,218.0,-,-,-,-,-,-,-,326.0,-,-,2742.0,-,-,ND,-,-,-,-,-,-,59.0,-,-,-,-,2.11,38.62,24.32,49.31,2.24,7.26,0.0,0.0,23.61,23.68,2.03,63.16,
Occitanie,Données définitives,2022-12-01,22:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,22:30,5317.0,108.0,1291.0,104.0,0.0,717.0,-10.0,109.0,0.0,0.0,0.0,0.0,2997.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,270.0,-,-,-,-,-,-,-,341.0,-,-,2726.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,2.03,37.24,24.28,49.27,1.96,6.34,0.0,0.0,13.49,13.54,2.05,63.74,
Occitanie,Données définitives,2022-12-01,22:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,23:00,5382.0,108.0,1292.0,101.0,0.0,877.0,-10.0,109.0,0.0,0.0,0.0,0.0,2906.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,215.0,-,-,-,-,-,-,-,325.0,-,-,3056.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,2.01,37.24,24.01,49.31,1.88,6.16,0.0,0.0,16.3,16.56,2.03,63.74,
Occitanie,Données définitives,2022-12-01,23:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-01,23:30,5269.0,108.0,1291.0,78.0,0.0,827.0,-10.0,110.0,0.0,0.0,0.0,0.0,2866.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,243.0,-,-,-,-,-,-,-,332.0,-,-,3146.0,-,-,ND,-,-,-,-,-,-,0.0,-,-,-,-,2.05,37.24,24.5,49.27,1.48,4.76,0.0,0.0,15.7,15.62,2.09,64.33,
Occitanie,Données définitives,2022-12-01,23:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-02,00:00,5023.0,108.0,1292.0,62.0,0.0,762.0,-10.0,110.0,0.0,0.0,0.0,0.0,2698.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,243.0,-,-,-,-,-,-,-,301.0,-,-,2988.0,-,-,ND,-,-,-,-,-,-,584.0,-,-,-,-,2.15,37.24,25.72,49.31,1.23,3.78,0.0,0.0,15.17,14.39,2.19,64.33,
Occitanie,Données définitives,2022-12-02,00:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-02,00:30,5266.0,108.0,1291.0,51.0,0.0,665.0,-549.0,109.0,0.0,0.0,0.0,0.0,3591.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,300.0,-,-,-,-,-,-,-,263.0,-,-,2772.0,-,-,ND,-,-,-,-,-,-,226.0,-,-,-,-,2.05,37.24,24.52,49.27,0.97,3.11,0.0,0.0,12.63,12.56,2.07,63.74,
Occitanie,Données définitives,2022-12-02,00:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-02,01:00,4796.0,101.0,1291.0,52.0,0.0,612.0,-911.0,109.0,0.0,0.0,0.0,0.0,3541.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,312.0,-,-,-,-,-,-,-,253.0,-,-,2705.0,-,-,ND,-,-,-,-,-,-,180.0,-,-,-,-,2.11,34.83,26.92,49.27,1.08,3.17,0.0,0.0,12.76,11.56,2.27,63.74,
Occitanie,Données définitives,2022-12-02,01:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-02,01:30,4982.0,105.0,1290.0,58.0,0.0,612.0,-909.0,108.0,0.0,0.0,0.0,0.0,3717.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,305.0,-,-,-,-,-,-,-,263.0,-,-,2667.0,-,-,ND,-,-,-,-,-,-,149.0,-,-,-,-,2.11,36.21,25.89,49.24,1.16,3.54,0.0,0.0,12.28,11.56,2.17,63.16,
Occitanie,Données définitives,2022-12-02,01:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-02,02:00,4985.0,108.0,1290.0,55.0,0.0,588.0,-908.0,109.0,0.0,0.0,0.0,0.0,3743.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,290.0,-,-,-,-,-,-,-,264.0,-,-,2709.0,-,-,ND,-,-,-,-,-,-,188.0,-,-,-,-,2.17,37.24,25.88,49.24,1.1,3.35,0.0,0.0,11.8,11.1,2.19,63.74,
Occitanie,Données définitives,2022-12-02,02:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-02,02:30,4897.0,108.0,1288.0,55.0,0.0,532.0,-913.0,111.0,0.0,0.0,0.0,0.0,3716.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,267.0,-,-,-,-,-,-,-,235.0,-,-,2701.0,-,-,ND,-,-,-,-,-,-,137.0,-,-,-,-,2.21,37.24,26.3,49.16,1.12,3.35,0.0,0.0,10.86,10.05,2.27,64.91,
Occitanie,Données définitives,2022-12-02,02:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-02,03:00,4644.0,108.0,1261.0,49.0,0.0,528.0,-913.0,112.0,0.0,0.0,0.0,0.0,3499.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,273.0,-,-,-,-,-,-,-,211.0,-,-,2612.0,-,-,ND,-,-,-,-,-,-,129.0,-,-,-,-,2.33,37.24,27.15,48.13,1.06,2.99,0.0,0.0,11.37,9.97,2.41,65.5,
Occitanie,Données définitives,2022-12-02,03:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-02,03:30,4883.0,108.0,1269.0,46.0,0.0,511.0,-697.0,110.0,0.0,0.0,0.0,0.0,3536.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,277.0,-,-,-,-,-,-,-,191.0,-,-,2536.0,-,-,ND,-,-,-,-,-,-,83.0,-,-,-,-,2.21,37.24,25.99,48.44,0.94,2.8,0.0,0.0,10.46,9.65,2.25,64.33,
Occitanie,Données définitives,2022-12-02,03:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,,-,-,,,-,-,,-,-,-,-,,-,-,,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Occitanie,Données définitives,2022-12-02,04:00,4620.0,108.0,1264.0,50.0,0.0,500.0,-911.0,112.0,0.0,0.0,0.0,0.0,3497.0,ND,-,-,-,-,-,-,-,ND,-,-,ND,271.0,-,-,-,-,-,-,-,189.0,-,-,2604.0,-,-,ND,-,-,-,-,-,-,65.0,-,-,-,-,2.34,37.24,27.36,48.24,1.08,3.05,0.0,0.0,10.82,9.44,2.42,65.5,
