Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Grand-Est,Flux physiques de Bourgogne-Franche-Comté vers Grand-Est,Flux physiques de Bretagne vers Grand-Est,Flux physiques de Centre-Val de Loire vers Grand-Est,Flux physiques de Grand-Est vers Grand-Est,Flux physiques de Hauts-de-France vers Grand-Est,Flux physiques d'Ile-de-France vers Grand-Est,Flux physiques de Normandie vers Grand-Est,Flux physiques de Nouvelle-Aquitaine vers Grand-Est,Flux physiques d'Occitanie vers Grand-Est,Flux physiques de Pays-de-la-Loire vers Grand-Est,Flux physiques de PACA vers Grand-Est,Flux physiques de Grand-Est vers Auvergne-Rhône-Alpes,Flux physiques de Grand-Est vers Bourgogne-Franche-Comté,Flux physiques de Grand-Est vers Bretagne,Flux physiques de Grand-Est vers Centre-Val de Loire,Flux physiques de Grand-Est vers Grand-Est.1,Flux physiques de Grand-Est vers Hauts-de-France,Flux physiques de Grand-Est vers Ile-de-France,Flux physiques de Grand-Est vers Normandie,Flux physiques de Grand-Est vers Nouvelle-Aquitaine,Flux physiques de Grand-Est vers Occitanie,Flux physiques de Grand-Est vers Pays-de-la-Loire,Flux physiques de Grand-Est vers PACA,Flux physiques Allemagne vers Grand-Est,Flux physiques Belgique vers Grand-Est,Flux physiques Espagne vers Grand-Est,Flux physiques Italie vers Grand-Est,Flux physiques Luxembourg vers Grand-Est,Flux physiques Royaume-Uni vers Grand-Est,Flux physiques Suisse vers Grand-Est,Flux physiques de Grand-Est vers Allemagne,Flux physiques de Grand-Est vers Belgique,Flux physiques de Grand-Est vers Espagne,Flux physiques de Grand-Est vers Italie,Flux physiques de Grand-Est vers Luxembourg,Flux physiques de Grand-Est vers Royaume-Uni,Flux physiques de Grand-Est vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Grand-Est,Données définitives,2022-09-12,10:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,10:30,4630.0,1724.0,3751.0,121.0,560.0,621.0,0.0,131.0,0.0,0.0,0.0,0.0,-2276.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1074.0,-,-,-,98.0,2121.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,162.0,-,-,ND,-,195.0,37.24,53.76,81.02,34.67,2.61,2.86,12.1,57.79,13.41,26.87,2.83,51.17,
Grand-Est,Données définitives,2022-09-12,10:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,11:00,4409.0,1691.0,3744.0,88.0,639.0,595.0,0.0,132.0,0.0,0.0,0.0,0.0,-2477.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1429.0,-,-,-,175.0,2131.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,139.0,-,-,ND,-,227.0,38.35,52.73,84.92,34.6,2.0,2.08,14.49,65.94,13.5,25.75,2.99,51.56,
Grand-Est,Données définitives,2022-09-12,11:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,11:30,4838.0,1517.0,3737.0,79.0,704.0,658.0,0.0,132.0,0.0,0.0,0.0,0.0,-1988.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1472.0,-,-,-,215.0,2143.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,95.0,-,-,ND,-,282.0,31.36,47.3,77.24,34.54,1.63,1.87,14.55,72.65,13.6,28.47,2.73,51.56,
Grand-Est,Données définitives,2022-09-12,11:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,12:00,4588.0,1499.0,3730.0,68.0,754.0,630.0,0.0,132.0,0.0,0.0,0.0,0.0,-2225.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1635.0,-,-,-,395.0,2324.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,88.0,-,-,ND,-,289.0,32.67,46.74,81.3,34.47,1.48,1.61,16.43,77.81,13.73,27.26,2.88,51.56,
Grand-Est,Données définitives,2022-09-12,12:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,12:30,4856.0,1494.0,3722.0,81.0,800.0,767.0,-1.0,133.0,0.0,0.0,0.0,0.0,-2140.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1665.0,-,-,-,370.0,2465.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,81.0,-,-,ND,-,322.0,30.77,46.59,76.65,34.4,1.67,1.92,16.47,82.56,15.79,33.19,2.74,51.95,
Grand-Est,Données définitives,2022-09-12,12:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,13:00,5007.0,1468.0,3713.0,111.0,818.0,544.0,0.0,134.0,0.0,0.0,0.0,0.0,-1778.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1657.0,-,-,-,244.0,2297.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,70.0,-,-,ND,-,327.0,29.32,45.77,74.16,34.32,2.22,2.63,16.34,84.42,10.86,23.54,2.68,52.34,
Grand-Est,Données définitives,2022-09-12,13:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,13:30,4744.0,1617.0,3709.0,122.0,833.0,472.0,-346.0,134.0,0.0,0.0,0.0,0.0,-1798.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1680.0,-,-,-,92.0,2152.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,91.0,-,-,ND,-,330.0,34.09,50.42,78.18,34.28,2.57,2.89,17.56,85.96,9.95,20.42,2.82,52.34,
Grand-Est,Données définitives,2022-09-12,13:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,14:00,4961.0,1470.0,3706.0,118.0,799.0,462.0,-345.0,136.0,0.0,0.0,0.0,0.0,-1384.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1749.0,-,-,-,67.0,2029.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,68.0,-,-,ND,-,340.0,29.63,45.84,74.7,34.25,2.38,2.79,16.11,82.46,9.31,19.99,2.74,53.13,
Grand-Est,Données définitives,2022-09-12,14:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,14:30,4941.0,1438.0,3703.0,103.0,781.0,485.0,-344.0,137.0,0.0,0.0,0.0,0.0,-1363.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1694.0,-,-,-,57.0,1886.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,76.0,-,-,ND,-,351.0,29.1,44.84,74.94,34.22,2.08,2.44,15.81,80.6,9.82,20.99,2.77,53.52,
Grand-Est,Données définitives,2022-09-12,14:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,15:00,4555.0,1452.0,3698.0,98.0,781.0,489.0,-343.0,136.0,0.0,0.0,0.0,0.0,-1756.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1731.0,-,-,-,56.0,1947.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,84.0,-,-,ND,-,337.0,31.88,45.28,81.19,34.18,2.15,2.32,17.15,80.6,10.74,21.16,2.99,53.13,
Grand-Est,Données définitives,2022-09-12,15:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,15:30,4723.0,1629.0,3695.0,79.0,738.0,594.0,-171.0,136.0,0.0,0.0,0.0,0.0,-1977.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1757.0,-,-,-,50.0,1960.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,84.0,-,-,ND,-,364.0,34.49,50.8,78.23,34.15,1.67,1.87,15.63,76.16,12.58,25.7,2.88,53.13,
Grand-Est,Données définitives,2022-09-12,15:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,16:00,4667.0,1588.0,3692.0,61.0,673.0,576.0,-171.0,140.0,0.0,0.0,0.0,0.0,-1891.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1657.0,-,-,-,72.0,2006.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,95.0,-,-,ND,-,343.0,34.03,49.52,79.11,34.12,1.31,1.44,14.42,69.45,12.34,24.92,3.0,54.69,
Grand-Est,Données définitives,2022-09-12,16:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,16:30,4780.0,1544.0,3690.0,50.0,593.0,568.0,-341.0,144.0,0.0,0.0,0.0,0.0,-1469.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1433.0,-,-,-,53.0,1859.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,88.0,-,-,ND,-,284.0,32.3,48.14,77.2,34.1,1.05,1.18,12.41,61.2,11.88,24.58,3.01,56.25,
Grand-Est,Données définitives,2022-09-12,16:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,17:00,4335.0,1615.0,3687.0,43.0,516.0,553.0,-340.0,142.0,0.0,0.0,0.0,0.0,-1881.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1109.0,-,-,-,61.0,1953.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,114.0,-,-,ND,-,235.0,37.25,50.36,85.05,34.08,0.99,1.02,11.9,53.25,12.76,23.93,3.28,55.47,
Grand-Est,Données définitives,2022-09-12,17:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,17:30,4692.0,1534.0,3682.0,40.0,415.0,662.0,0.0,141.0,0.0,0.0,0.0,0.0,-1784.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,858.0,-,-,-,59.0,2041.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,194.0,-,-,ND,-,124.0,32.69,47.83,78.47,34.03,0.85,0.95,8.84,42.83,14.11,28.65,3.01,55.08,
Grand-Est,Données définitives,2022-09-12,17:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,18:00,4142.0,1630.0,3684.0,39.0,315.0,673.0,0.0,141.0,0.0,0.0,0.0,0.0,-2346.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,607.0,-,-,-,77.0,2343.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,25.0,257.0,-,-,ND,-,81.0,39.35,50.83,88.94,34.05,0.94,0.92,7.61,32.51,16.25,29.12,3.4,55.08,
Grand-Est,Données définitives,2022-09-12,18:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,18:30,4508.0,1535.0,3686.0,38.0,196.0,946.0,0.0,140.0,0.0,0.0,0.0,0.0,-2032.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,517.0,-,-,-,191.0,2612.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,28.0,223.0,-,-,ND,-,0.0,34.05,47.86,81.77,34.07,0.84,0.9,4.35,20.23,20.98,40.93,3.11,54.69,
Grand-Est,Données définitives,2022-09-12,18:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,19:00,4520.0,1640.0,3688.0,47.0,93.0,1054.0,0.0,143.0,0.0,0.0,0.0,0.0,-2145.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,505.0,-,-,-,236.0,2780.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,46.0,215.0,-,-,ND,-,0.0,36.28,51.14,81.59,34.09,1.04,1.11,2.06,9.6,23.32,45.61,3.16,55.86,
Grand-Est,Données définitives,2022-09-12,19:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,19:30,4796.0,1649.0,3685.0,71.0,19.0,1032.0,-1.0,142.0,0.0,0.0,0.0,0.0,-1802.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,568.0,-,-,-,178.0,2676.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,37.0,182.0,-,-,ND,-,0.0,34.38,51.42,76.83,34.06,1.48,1.68,0.4,1.96,21.52,44.66,2.96,55.47,
Grand-Est,Données définitives,2022-09-12,19:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,20:00,4761.0,1647.0,3692.0,118.0,1.0,956.0,-1.0,144.0,0.0,0.0,0.0,0.0,-1796.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,586.0,-,-,-,130.0,2540.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,29.0,213.0,-,-,ND,-,0.0,34.59,51.36,77.55,34.12,2.48,2.79,0.02,0.1,20.08,41.37,3.02,56.25,
Grand-Est,Données définitives,2022-09-12,20:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,20:30,4395.0,1664.0,3694.0,141.0,0.0,908.0,-1.0,146.0,0.0,0.0,0.0,0.0,-2155.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,709.0,-,-,-,207.0,2657.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,59.0,224.0,-,-,ND,-,0.0,37.86,51.89,84.05,34.14,3.21,3.34,0.0,0.0,20.66,39.29,3.32,57.03,
Grand-Est,Données définitives,2022-09-12,20:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,21:00,4659.0,1670.0,3698.0,230.0,0.0,879.0,-1.0,143.0,0.0,0.0,0.0,0.0,-1959.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1016.0,-,-,-,88.0,2496.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,18.0,172.0,-,-,ND,-,0.0,35.84,52.07,79.37,34.18,4.94,5.45,0.0,0.0,18.87,38.04,3.07,55.86,
Grand-Est,Données définitives,2022-09-12,21:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,21:30,4477.0,1679.0,3700.0,404.0,0.0,933.0,-1.0,145.0,0.0,0.0,0.0,0.0,-2380.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1278.0,-,-,-,85.0,2436.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,164.0,-,-,ND,-,122.0,37.5,52.35,82.64,34.2,9.02,9.56,0.0,0.0,20.84,40.37,3.24,56.64,
Grand-Est,Données définitives,2022-09-12,21:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,22:00,4155.0,1492.0,3702.0,574.0,0.0,760.0,0.0,143.0,0.0,0.0,0.0,0.0,-2512.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1510.0,-,-,-,74.0,2283.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,124.0,-,-,ND,-,139.0,35.91,46.52,89.1,34.21,13.81,13.59,0.0,0.0,18.29,32.89,3.44,55.86,
Grand-Est,Données définitives,2022-09-12,22:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,22:30,3712.0,1534.0,3699.0,755.0,0.0,934.0,-1.0,146.0,0.0,0.0,0.0,0.0,-3356.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1574.0,-,-,-,173.0,2708.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,183.0,-,-,ND,-,231.0,41.33,47.83,99.65,34.19,20.34,17.87,0.0,0.0,25.16,40.42,3.93,57.03,
Grand-Est,Données définitives,2022-09-12,22:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,23:00,4245.0,1497.0,3670.0,840.0,0.0,898.0,-1.0,145.0,0.0,0.0,0.0,0.0,-2804.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1789.0,-,-,-,130.0,2591.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,133.0,-,-,ND,-,256.0,35.27,46.68,86.45,33.92,19.79,19.89,0.0,0.0,21.15,38.86,3.42,56.64,
Grand-Est,Données définitives,2022-09-12,23:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-12,23:30,4124.0,1515.0,3671.0,845.0,0.0,796.0,-1.0,145.0,0.0,0.0,0.0,0.0,-2847.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1884.0,-,-,-,137.0,2548.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,174.0,-,-,ND,-,305.0,36.74,47.24,89.02,33.93,20.49,20.0,0.0,0.0,19.3,34.44,3.52,56.64,
Grand-Est,Données définitives,2022-09-12,23:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-13,00:00,4247.0,1464.0,3699.0,731.0,0.0,684.0,0.0,145.0,0.0,0.0,0.0,0.0,-2473.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,1896.0,-,-,-,131.0,2350.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,0.0,128.0,-,-,ND,-,297.0,34.47,45.65,87.1,34.19,17.21,17.31,0.0,0.0,16.11,29.6,3.41,56.64,
Grand-Est,Données définitives,2022-09-13,00:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-13,00:30,4111.0,1280.0,3708.0,630.0,0.0,739.0,0.0,147.0,0.0,0.0,0.0,0.0,-2389.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2068.0,-,-,-,83.0,2013.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,127.0,40.0,-,-,ND,-,619.0,31.14,39.91,90.2,34.27,15.32,14.91,0.0,0.0,17.98,31.98,3.58,57.42,
Grand-Est,Données définitives,2022-09-13,00:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-13,01:00,4281.0,1065.0,3710.0,514.0,0.0,607.0,0.0,146.0,0.0,0.0,0.0,0.0,-1758.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2047.0,-,-,-,35.0,1594.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,164.0,5.0,-,-,ND,-,658.0,24.88,33.21,86.66,34.29,12.01,12.17,0.0,0.0,14.18,26.27,3.41,57.03,
Grand-Est,Données définitives,2022-09-13,01:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-13,01:30,3909.0,1049.0,3570.0,484.0,0.0,474.0,0.0,137.0,0.0,0.0,0.0,0.0,-1805.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2065.0,-,-,-,38.0,1440.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,187.0,34.0,-,-,ND,-,691.0,26.84,32.71,91.33,32.99,12.38,11.46,0.0,0.0,12.13,20.51,3.5,53.52,
Grand-Est,Données définitives,2022-09-13,01:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-13,02:00,3855.0,1087.0,3576.0,499.0,0.0,488.0,-351.0,137.0,0.0,0.0,0.0,0.0,-1580.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2365.0,-,-,-,37.0,1330.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,197.0,28.0,-,-,ND,-,665.0,28.2,33.89,92.76,33.05,12.94,11.81,0.0,0.0,12.66,21.12,3.55,53.52,
Grand-Est,Données définitives,2022-09-13,02:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-13,02:30,3949.0,1199.0,3643.0,464.0,0.0,495.0,-351.0,141.0,0.0,0.0,0.0,0.0,-1640.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2357.0,-,-,-,40.0,1129.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,270.0,11.0,-,-,ND,-,772.0,30.36,37.39,92.25,33.67,11.75,10.98,0.0,0.0,12.53,21.42,3.57,55.08,
Grand-Est,Données définitives,2022-09-13,02:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-13,03:00,3702.0,1097.0,3722.0,400.0,0.0,430.0,-350.0,144.0,0.0,0.0,0.0,0.0,-1741.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2426.0,-,-,-,42.0,1115.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,243.0,38.0,-,-,ND,-,777.0,29.63,34.21,100.54,34.4,10.8,9.47,0.0,0.0,11.62,18.61,3.89,56.25,
Grand-Est,Données définitives,2022-09-13,03:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-13,03:30,3750.0,1186.0,3728.0,402.0,0.0,377.0,-349.0,146.0,0.0,0.0,0.0,0.0,-1739.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2327.0,-,-,-,42.0,1028.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,291.0,50.0,-,-,ND,-,820.0,31.63,36.98,99.41,34.45,10.72,9.52,0.0,0.0,10.05,16.31,3.89,57.03,
Grand-Est,Données définitives,2022-09-13,03:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-13,04:00,3764.0,1231.0,3727.0,366.0,0.0,398.0,-348.0,145.0,0.0,0.0,0.0,0.0,-1754.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2245.0,-,-,-,41.0,994.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,356.0,39.0,-,-,ND,-,804.0,32.7,38.38,99.02,34.45,9.72,8.66,0.0,0.0,10.57,17.22,3.85,56.64,
Grand-Est,Données définitives,2022-09-13,04:15,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
Grand-Est,Données définitives,2022-09-13,04:30,3807.0,1211.0,3728.0,315.0,0.0,427.0,-347.0,145.0,0.0,0.0,0.0,0.0,-1670.0,-,ND,-,-,-,ND,ND,-,-,-,-,-,-,2223.0,-,-,-,41.0,928.0,-,-,-,-,-,ND,ND,-,-,ND,-,ND,363.0,38.0,-,-,ND,-,790.0,31.81,37.76,97.92,34.45,8.27,7.46,0.0,0.0,11.22,18.48,3.81,56.64,
Grand-Est,Données définitives,2022-09-13,04:45,,,,,,,,,,,,,,-,,-,-,-,,,-,-,-,-,-,-,,-,-,-,,,-,-,-,-,-,,,-,-,,-,,,,-,-,,-,,,,,,,,,,,,,,
