Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Pays-de-la-Loire,Flux physiques de Bourgogne-Franche-Comté vers Pays-de-la-Loire,Flux physiques de Bretagne vers Pays-de-la-Loire,Flux physiques de Centre-Val de Loire vers Pays-de-la-Loire,Flux physiques de Grand-Est vers Pays-de-la-Loire,Flux physiques de Hauts-de-France vers Pays-de-la-Loire,Flux physiques d'Ile-de-France vers Pays-de-la-Loire,Flux physiques de Normandie vers Pays-de-la-Loire,Flux physiques de Nouvelle-Aquitaine vers Pays-de-la-Loire,Flux physiques d'Occitanie vers Pays-de-la-Loire,Flux physiques de Pays-de-la-Loire vers Pays-de-la-Loire,Flux physiques de PACA vers Pays-de-la-Loire,Flux physiques de Pays-de-la-Loire vers Auvergne-Rhône-Alpes,Flux physiques de Pays-de-la-Loire vers Bourgogne-Franche-Comté,Flux physiques de Pays-de-la-Loire vers Bretagne,Flux physiques de Pays-de-la-Loire vers Centre-Val de Loire,Flux physiques de Pays-de-la-Loire vers Grand-Est,Flux physiques de Pays-de-la-Loire vers Hauts-de-France,Flux physiques de Pays-de-la-Loire vers Ile-de-France,Flux physiques de Pays-de-la-Loire vers Normandie,Flux physiques de Pays-de-la-Loire vers Nouvelle-Aquitaine,Flux physiques de Pays-de-la-Loire vers Occitanie,Flux physiques de Pays-de-la-Loire vers Pays-de-la-Loire.1,Flux physiques de Pays-de-la-Loire vers PACA,Flux physiques Allemagne vers Pays-de-la-Loire,Flux physiques Belgique vers Pays-de-la-Loire,Flux physiques Espagne vers Pays-de-la-Loire,Flux physiques Italie vers Pays-de-la-Loire,Flux physiques Luxembourg vers Pays-de-la-Loire,Flux physiques Royaume-Uni vers Pays-de-la-Loire,Flux physiques Suisse vers Pays-de-la-Loire,Flux physiques de Pays-de-la-Loire vers Allemagne,Flux physiques de Pays-de-la-Loire vers Belgique,Flux physiques de Pays-de-la-Loire vers Espagne,Flux physiques de Pays-de-la-Loire vers Italie,Flux physiques de Pays-de-la-Loire vers Luxembourg,Flux physiques de Pays-de-la-Loire vers Royaume-Uni,Flux physiques de Pays-de-la-Loire vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Pays-de-la-Loire,Données définitives,2023-01-01,18:30,2704.0,149.0,0.0,1212.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0,0.0,1280.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1986.0,90.0,-,-,-,168.0,43.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.51,7.4,0.0,-,44.82,70.22,0.0,0.0,0.22,60.0,2.14,70.73,
Pays-de-la-Loire,Données définitives,2023-01-01,18:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-01,19:00,2763.0,148.0,0.0,1241.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0,0.0,1310.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1934.0,80.0,-,-,-,154.0,41.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.36,7.35,0.0,-,44.91,71.9,0.0,0.0,0.22,60.0,2.1,70.73,
Pays-de-la-Loire,Données définitives,2023-01-01,19:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-01,19:30,2777.0,148.0,0.0,1249.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0,0.0,1315.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1860.0,80.0,-,-,-,137.0,43.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.33,7.35,0.0,-,44.98,72.36,0.0,0.0,0.22,60.0,2.09,70.73,
Pays-de-la-Loire,Données définitives,2023-01-01,19:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-01,20:00,2757.0,152.0,0.0,1180.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0,0.0,1362.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1826.0,62.0,-,-,-,137.0,42.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.51,7.55,0.0,-,42.8,68.37,0.0,0.0,0.22,60.0,2.1,70.73,
Pays-de-la-Loire,Données définitives,2023-01-01,20:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-01,20:30,2615.0,151.0,0.0,1132.0,0.0,5.0,0.0,59.0,0.0,0.0,0.0,0.0,1269.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1781.0,57.0,-,-,-,137.0,40.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.77,7.5,0.0,-,43.29,65.59,0.0,0.0,0.19,50.0,2.26,71.95,
Pays-de-la-Loire,Données définitives,2023-01-01,20:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-01,21:00,2653.0,151.0,0.0,1073.0,0.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,1365.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1719.0,50.0,-,-,-,131.0,41.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.69,7.5,0.0,-,40.44,62.17,0.0,0.0,0.19,50.0,2.19,70.73,
Pays-de-la-Loire,Données définitives,2023-01-01,21:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-01,21:30,2516.0,151.0,0.0,857.0,0.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,1444.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1828.0,42.0,-,-,-,142.0,36.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.0,7.5,0.0,-,34.06,49.65,0.0,0.0,0.2,50.0,2.31,70.73,
Pays-de-la-Loire,Données définitives,2023-01-01,21:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-01,22:00,2494.0,153.0,0.0,691.0,0.0,5.0,0.0,59.0,0.0,0.0,0.0,0.0,1586.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1797.0,33.0,-,-,-,118.0,30.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.13,7.6,0.0,-,27.71,40.03,0.0,0.0,0.2,50.0,2.37,71.95,
Pays-de-la-Loire,Données définitives,2023-01-01,22:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-01,22:30,2853.0,153.0,0.0,568.0,0.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,2068.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1786.0,16.0,-,-,-,80.0,28.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.36,7.6,0.0,-,19.91,32.91,0.0,0.0,0.18,50.0,2.03,70.73,
Pays-de-la-Loire,Données définitives,2023-01-01,22:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-01,23:00,2879.0,153.0,0.0,520.0,0.0,5.0,0.0,59.0,0.0,0.0,0.0,0.0,2141.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1759.0,13.0,-,-,-,67.0,28.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.31,7.6,0.0,-,18.06,30.13,0.0,0.0,0.17,50.0,2.05,71.95,
Pays-de-la-Loire,Données définitives,2023-01-01,23:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-01,23:30,2814.0,153.0,0.0,380.0,0.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,2217.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1863.0,13.0,-,-,-,46.0,34.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.44,7.6,0.0,-,13.5,22.02,0.0,0.0,0.18,50.0,2.06,70.73,
Pays-de-la-Loire,Données définitives,2023-01-01,23:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,00:00,2772.0,163.0,0.0,302.0,0.0,5.0,0.0,57.0,0.0,0.0,0.0,0.0,2245.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1851.0,13.0,-,-,-,50.0,34.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.88,8.1,0.0,-,10.89,17.5,0.0,0.0,0.18,50.0,2.06,69.51,
Pays-de-la-Loire,Données définitives,2023-01-02,00:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,00:30,2633.0,163.0,0.0,244.0,0.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,2163.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1734.0,14.0,-,-,-,62.0,33.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.19,8.1,0.0,-,9.27,14.14,0.0,0.0,0.19,50.0,2.2,70.73,
Pays-de-la-Loire,Données définitives,2023-01-02,00:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,01:00,2560.0,164.0,0.0,186.0,0.0,5.0,0.0,57.0,0.0,0.0,0.0,0.0,2147.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1583.0,15.0,-,-,-,49.0,31.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.41,8.15,0.0,-,7.27,10.78,0.0,0.0,0.2,50.0,2.23,69.51,
Pays-de-la-Loire,Données définitives,2023-01-02,01:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,01:30,2597.0,164.0,0.0,175.0,0.0,5.0,0.0,58.0,0.0,0.0,0.0,0.0,2195.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1620.0,15.0,-,-,-,51.0,27.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.31,8.15,0.0,-,6.74,10.14,0.0,0.0,0.19,50.0,2.23,70.73,
Pays-de-la-Loire,Données définitives,2023-01-02,01:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,02:00,2583.0,163.0,0.0,225.0,0.0,5.0,0.0,59.0,0.0,0.0,0.0,0.0,2130.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1628.0,15.0,-,-,-,52.0,25.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.31,8.1,0.0,-,8.71,13.04,0.0,0.0,0.19,50.0,2.28,71.95,
Pays-de-la-Loire,Données définitives,2023-01-02,02:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,02:30,2471.0,164.0,0.0,233.0,0.0,5.0,0.0,57.0,0.0,0.0,0.0,0.0,2012.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1602.0,14.0,-,-,-,59.0,25.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.64,8.15,0.0,-,9.43,13.5,0.0,0.0,0.2,50.0,2.31,69.51,
Pays-de-la-Loire,Données définitives,2023-01-02,02:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,03:00,2354.0,163.0,0.0,254.0,0.0,5.0,0.0,57.0,0.0,0.0,0.0,0.0,1875.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1550.0,14.0,-,-,-,71.0,24.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.92,8.1,0.0,-,10.79,14.72,0.0,0.0,0.21,50.0,2.42,69.51,
Pays-de-la-Loire,Données définitives,2023-01-02,03:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,03:30,2305.0,163.0,0.0,266.0,0.0,5.0,0.0,57.0,0.0,0.0,0.0,0.0,1813.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1517.0,12.0,-,-,-,80.0,51.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.07,8.1,0.0,-,11.54,15.41,0.0,0.0,0.22,50.0,2.47,69.51,
Pays-de-la-Loire,Données définitives,2023-01-02,03:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,04:00,2299.0,164.0,0.0,289.0,0.0,5.0,0.0,57.0,0.0,0.0,0.0,0.0,1784.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1515.0,13.0,-,-,-,83.0,51.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.13,8.15,0.0,-,12.57,16.74,0.0,0.0,0.22,50.0,2.48,69.51,
Pays-de-la-Loire,Données définitives,2023-01-02,04:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,04:30,2265.0,164.0,0.0,333.0,0.0,5.0,0.0,57.0,0.0,0.0,0.0,0.0,1706.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1516.0,14.0,-,-,-,82.0,54.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.24,8.15,0.0,-,14.7,19.29,0.0,0.0,0.22,50.0,2.52,69.51,
Pays-de-la-Loire,Données définitives,2023-01-02,04:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,05:00,2370.0,163.0,0.0,371.0,0.0,5.0,0.0,57.0,0.0,0.0,0.0,0.0,1773.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1515.0,13.0,-,-,-,72.0,62.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.88,8.1,0.0,-,15.65,21.49,0.0,0.0,0.21,50.0,2.41,69.51,
Pays-de-la-Loire,Données définitives,2023-01-02,05:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,05:30,2412.0,163.0,0.0,397.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,1791.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1599.0,14.0,-,-,-,81.0,54.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.76,8.1,0.0,-,16.46,23.0,0.0,0.0,0.21,50.0,2.28,67.07,
Pays-de-la-Loire,Données définitives,2023-01-02,05:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,06:00,2610.0,164.0,0.0,363.0,0.0,5.0,0.0,56.0,0.0,0.0,0.0,0.0,2023.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1603.0,13.0,-,-,-,53.0,59.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.28,8.15,0.0,-,13.91,21.03,0.0,0.0,0.19,50.0,2.15,68.29,
Pays-de-la-Loire,Données définitives,2023-01-02,06:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,06:30,2668.0,164.0,0.0,323.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,2120.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1727.0,19.0,-,-,-,73.0,28.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.15,8.15,0.0,-,12.11,18.71,0.0,0.0,0.19,50.0,2.06,67.07,
Pays-de-la-Loire,Données définitives,2023-01-02,06:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,07:00,2840.0,172.0,0.0,315.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,2292.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1787.0,16.0,-,-,-,57.0,34.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.06,8.54,0.0,-,11.09,18.25,0.0,0.0,0.18,50.0,1.94,67.07,
Pays-de-la-Loire,Données définitives,2023-01-02,07:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,07:30,2959.0,172.0,0.0,367.0,0.0,5.0,0.0,56.0,0.0,0.0,0.0,0.0,2358.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1771.0,26.0,-,-,-,53.0,32.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.81,8.54,0.0,-,12.4,21.26,0.0,0.0,0.17,50.0,1.89,68.29,
Pays-de-la-Loire,Données définitives,2023-01-02,07:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,08:00,3050.0,172.0,0.0,355.0,0.0,5.0,0.0,55.0,0.0,0.0,0.0,0.0,2462.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1863.0,16.0,-,-,-,111.0,30.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.64,8.54,0.0,-,11.64,20.57,0.0,0.0,0.16,50.0,1.8,67.07,
Pays-de-la-Loire,Données définitives,2023-01-02,08:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,08:30,3156.0,170.0,0.0,388.0,0.0,6.0,0.0,55.0,0.0,0.0,0.0,0.0,2538.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1926.0,16.0,-,-,-,144.0,37.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.39,8.45,0.0,-,12.29,22.48,0.0,0.0,0.19,60.0,1.74,67.07,
Pays-de-la-Loire,Données définitives,2023-01-02,08:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,09:00,3190.0,171.0,0.0,476.0,0.0,6.0,0.0,55.0,0.0,0.0,0.0,0.0,2482.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1942.0,17.0,-,-,-,113.0,35.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.36,8.49,0.0,-,14.92,27.58,0.0,0.0,0.19,60.0,1.72,67.07,
Pays-de-la-Loire,Données définitives,2023-01-02,09:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,09:30,3238.0,168.0,0.0,528.0,12.0,6.0,0.0,55.0,0.0,0.0,0.0,0.0,2471.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1953.0,16.0,-,-,-,110.0,47.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.19,8.35,0.0,-,16.31,30.59,0.37,1.3,0.19,60.0,1.7,67.07,
Pays-de-la-Loire,Données définitives,2023-01-02,09:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,10:00,3266.0,166.0,0.0,414.0,57.0,6.0,0.0,55.0,0.0,0.0,0.0,0.0,2568.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2010.0,16.0,-,-,-,134.0,25.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.08,8.25,0.0,-,12.68,23.99,1.75,6.2,0.18,60.0,1.68,67.07,
Pays-de-la-Loire,Données définitives,2023-01-02,10:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,10:30,3271.0,168.0,0.0,389.0,127.0,6.0,0.0,55.0,0.0,0.0,0.0,0.0,2527.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1988.0,16.0,-,-,-,150.0,23.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.14,8.35,0.0,-,11.89,22.54,3.88,13.8,0.18,60.0,1.68,67.07,
Pays-de-la-Loire,Données définitives,2023-01-02,10:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,11:00,3237.0,166.0,0.0,354.0,195.0,6.0,0.0,55.0,0.0,0.0,0.0,0.0,2462.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1999.0,15.0,-,-,-,165.0,23.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.13,8.25,0.0,-,10.94,20.51,6.02,21.2,0.19,60.0,1.7,67.07,
Pays-de-la-Loire,Données définitives,2023-01-02,11:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,11:30,3216.0,166.0,0.0,340.0,261.0,6.0,0.0,56.0,0.0,0.0,0.0,0.0,2387.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2007.0,16.0,-,-,-,166.0,24.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.16,8.25,0.0,-,10.57,19.7,8.12,28.37,0.19,60.0,1.74,68.29,
Pays-de-la-Loire,Données définitives,2023-01-02,11:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,12:00,3268.0,170.0,0.0,327.0,313.0,6.0,0.0,56.0,0.0,0.0,0.0,0.0,2396.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,2017.0,13.0,-,-,-,174.0,26.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.2,8.45,0.0,-,10.01,18.95,9.58,34.02,0.18,60.0,1.71,68.29,
Pays-de-la-Loire,Données définitives,2023-01-02,12:15,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Pays-de-la-Loire,Données définitives,2023-01-02,12:30,3192.0,170.0,0.0,331.0,327.0,6.0,0.0,57.0,0.0,0.0,0.0,0.0,2302.0,-,-,ND,ND,-,-,-,ND,ND,-,-,-,-,-,1955.0,12.0,-,-,-,183.0,21.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.33,8.45,0.0,-,10.37,19.18,10.24,35.54,0.19,60.0,1.79,69.51,
Pays-de-la-Loire,Données définitives,2023-01-02,12:45,,,,,,,,,,,,,,-,-,,,-,-,-,,,-,-,-,-,-,,,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
