Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Bretagne,Flux physiques de Bourgogne-Franche-Comté vers Bretagne,Flux physiques de Bretagne vers Bretagne,Flux physiques de Centre-Val de Loire vers Bretagne,Flux physiques de Grand-Est vers Bretagne,Flux physiques de Hauts-de-France vers Bretagne,Flux physiques d'Ile-de-France vers Bretagne,Flux physiques de Normandie vers Bretagne,Flux physiques de Nouvelle-Aquitaine vers Bretagne,Flux physiques d'Occitanie vers Bretagne,Flux physiques de Pays-de-la-Loire vers Bretagne,Flux physiques de PACA vers Bretagne,Flux physiques de Bretagne vers Auvergne-Rhône-Alpes,Flux physiques de Bretagne vers Bourgogne-Franche-Comté,Flux physiques de Bretagne vers Bretagne.1,Flux physiques de Bretagne vers Centre-Val de Loire,Flux physiques de Bretagne vers Grand-Est,Flux physiques de Bretagne vers Hauts-de-France,Flux physiques de Bretagne vers Ile-de-France,Flux physiques de Bretagne vers Normandie,Flux physiques de Bretagne vers Nouvelle-Aquitaine,Flux physiques de Bretagne vers Occitanie,Flux physiques de Bretagne vers Pays-de-la-Loire,Flux physiques de Bretagne vers PACA,Flux physiques Allemagne vers Bretagne,Flux physiques Belgique vers Bretagne,Flux physiques Espagne vers Bretagne,Flux physiques Italie vers Bretagne,Flux physiques Luxembourg vers Bretagne,Flux physiques Royaume-Uni vers Bretagne,Flux physiques Suisse vers Bretagne,Flux physiques de Bretagne vers Allemagne,Flux physiques de Bretagne vers Belgique,Flux physiques de Bretagne vers Espagne,Flux physiques de Bretagne vers Italie,Flux physiques de Bretagne vers Luxembourg,Flux physiques de Bretagne vers Royaume-Uni,Flux physiques de Bretagne vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Bretagne,Données définitives,2021-01-01,20:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-01,20:30,3690.0,234.0,0.0,30.0,0.0,20.0,-1.0,52.0,0,0,0,0,3355.0,-,-,-,-,-,-,-,903,-,-,3234,-,-,-,-,-,-,-,-,0,-,-,782,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.34,23.26,0.0,-,0.81,2.82,0.0,0.0,0.54,7.27,1.41,68.42,
Bretagne,Données définitives,2021-01-01,20:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-01,21:00,3611.0,235.0,0.0,28.0,0.0,20.0,-17.0,52.0,0,0,0,0,3293.0,-,-,-,-,-,-,-,897,-,-,3163,-,-,-,-,-,-,-,-,0,-,-,767,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.51,23.36,0.0,-,0.78,2.63,0.0,0.0,0.55,7.27,1.44,68.42,
Bretagne,Données définitives,2021-01-01,21:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-01,21:30,3547.0,237.0,0.0,24.0,0.0,20.0,-50.0,51.0,0,0,0,0,3264.0,-,-,-,-,-,-,-,950,-,-,3111,-,-,-,-,-,-,-,-,0,-,-,796,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.68,23.56,0.0,-,0.68,2.25,0.0,0.0,0.56,7.27,1.44,67.11,
Bretagne,Données définitives,2021-01-01,21:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-01,22:00,3638.0,237.0,0.0,22.0,0.0,20.0,-56.0,52.0,0,0,0,0,3362.0,-,-,-,-,-,-,-,985,-,-,3227,-,-,-,-,-,-,-,-,0,-,-,851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.51,23.56,0.0,-,0.6,2.07,0.0,0.0,0.55,7.27,1.43,68.42,
Bretagne,Données définitives,2021-01-01,22:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-01,22:30,3607.0,237.0,0.0,21.0,0.0,20.0,-56.0,52.0,0,0,0,0,3333.0,-,-,-,-,-,-,-,973,-,-,3191,-,-,-,-,-,-,-,-,0,-,-,831,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.57,23.56,0.0,-,0.58,1.97,0.0,0.0,0.55,7.27,1.44,68.42,
Bretagne,Données définitives,2021-01-01,22:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-01,23:00,3818.0,237.0,0.0,20.0,0.0,20.0,-27.0,51.0,0,0,0,0,3517.0,-,-,-,-,-,-,-,1085,-,-,3354,-,-,-,-,-,-,-,-,0,-,-,922,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.21,23.56,0.0,-,0.52,1.88,0.0,0.0,0.52,7.27,1.34,67.11,
Bretagne,Données définitives,2021-01-01,23:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-01,23:30,3672.0,237.0,0.0,20.0,0.0,20.0,-1.0,51.0,0,0,0,0,3344.0,-,-,-,-,-,-,-,1049,-,-,3189,-,-,-,-,-,-,-,-,0,-,-,894,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.45,23.56,0.0,-,0.54,1.88,0.0,0.0,0.54,7.27,1.39,67.11,
Bretagne,Données définitives,2021-01-01,23:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,00:00,3904.0,237.0,0.0,19.0,0.0,22.0,-1.0,52.0,0,0,0,0,3575.0,-,-,-,-,-,-,-,1147,-,-,3416,-,-,-,-,-,-,-,-,0,-,-,987,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.07,23.56,0.0,-,0.49,1.78,0.0,0.0,0.56,8.0,1.33,68.42,
Bretagne,Données définitives,2021-01-02,00:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,00:30,3798.0,242.0,0.0,18.0,0.0,174.0,-1.0,52.0,0,0,0,0,3314.0,-,-,-,-,-,-,-,1057,-,-,3239,-,-,-,-,-,-,-,-,0,-,-,982,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.37,24.06,0.0,-,0.47,1.69,0.0,0.0,4.58,63.27,1.37,68.42,
Bretagne,Données définitives,2021-01-02,00:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,01:00,3580.0,242.0,0.0,21.0,0.0,210.0,-1.0,53.0,0,0,0,0,3056.0,-,-,-,-,-,-,-,969,-,-,3011,-,-,-,-,-,-,-,-,0,-,-,924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.76,24.06,0.0,-,0.59,1.97,0.0,0.0,5.87,76.36,1.48,69.74,
Bretagne,Données définitives,2021-01-02,01:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,01:30,3501.0,241.0,0.0,26.0,0.0,239.0,-1.0,51.0,0,0,0,0,2944.0,-,-,-,-,-,-,-,886,-,-,2921,-,-,-,-,-,-,-,-,0,-,-,863,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.88,23.96,0.0,-,0.74,2.44,0.0,0.0,6.83,86.91,1.46,67.11,
Bretagne,Données définitives,2021-01-02,01:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,02:00,3617.0,242.0,0.0,26.0,0.0,248.0,-1.0,51.0,0,0,0,0,3051.0,-,-,-,-,-,-,-,909,-,-,3022,-,-,-,-,-,-,-,-,0,-,-,879,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.69,24.06,0.0,-,0.72,2.44,0.0,0.0,6.86,90.18,1.41,67.11,
Bretagne,Données définitives,2021-01-02,02:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,02:30,3512.0,242.0,0.0,22.0,0.0,248.0,-1.0,50.0,0,0,0,0,2952.0,-,-,-,-,-,-,-,831,-,-,2943,-,-,-,-,-,-,-,-,0,-,-,822,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.89,24.06,0.0,-,0.63,2.07,0.0,0.0,7.06,90.18,1.42,65.79,
Bretagne,Données définitives,2021-01-02,02:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,03:00,3366.0,242.0,0.0,17.0,0.0,249.0,-1.0,52.0,0,0,0,0,2809.0,-,-,-,-,-,-,-,807,-,-,2808,-,-,-,-,-,-,-,-,0,-,-,807,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.19,24.06,0.0,-,0.51,1.6,0.0,0.0,7.4,90.55,1.54,68.42,
Bretagne,Données définitives,2021-01-02,03:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,03:30,3297.0,242.0,0.0,18.0,0.0,247.0,-1.0,51.0,0,0,0,0,2741.0,-,-,-,-,-,-,-,793,-,-,2739,-,-,-,-,-,-,-,-,0,-,-,791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.34,24.06,0.0,-,0.55,1.69,0.0,0.0,7.49,89.82,1.55,67.11,
Bretagne,Données définitives,2021-01-02,03:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,04:00,3242.0,242.0,0.0,22.0,0.0,241.0,-1.0,52.0,0,0,0,0,2687.0,-,-,-,-,-,-,-,775,-,-,2684,-,-,-,-,-,-,-,-,0,-,-,772,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.46,24.06,0.0,-,0.68,2.07,0.0,0.0,7.43,87.64,1.6,68.42,
Bretagne,Données définitives,2021-01-02,04:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,04:30,3238.0,242.0,0.0,31.0,0.0,205.0,-1.0,51.0,0,0,0,0,2709.0,-,-,-,-,-,-,-,774,-,-,2693,-,-,-,-,-,-,-,-,0,-,-,758,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.47,24.06,0.0,-,0.96,2.91,0.0,0.0,6.33,74.55,1.58,67.11,
Bretagne,Données définitives,2021-01-02,04:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,05:00,3230.0,242.0,0.0,42.0,0.0,137.0,-1.0,51.0,0,0,0,0,2759.0,-,-,-,-,-,-,-,788,-,-,2709,-,-,-,-,-,-,-,-,0,-,-,737,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.49,24.06,0.0,-,1.3,3.94,0.0,0.0,4.24,49.82,1.58,67.11,
Bretagne,Données définitives,2021-01-02,05:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,05:30,3288.0,242.0,0.0,55.0,0.0,71.0,-1.0,52.0,0,0,0,0,2870.0,-,-,-,-,-,-,-,827,-,-,2780,-,-,-,-,-,-,-,-,0,-,-,737,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.36,24.06,0.0,-,1.67,5.16,0.0,0.0,2.16,25.82,1.58,68.42,
Bretagne,Données définitives,2021-01-02,05:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,06:00,3321.0,241.0,0.0,52.0,0.0,21.0,-3.0,52.0,0,0,0,0,2958.0,-,-,-,-,-,-,-,858,-,-,2836,-,-,-,-,-,-,-,-,0,-,-,736,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.26,23.96,0.0,-,1.57,4.88,0.0,0.0,0.63,7.64,1.57,68.42,
Bretagne,Données définitives,2021-01-02,06:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,06:30,3441.0,240.0,0.0,51.0,0.0,20.0,-1.0,52.0,0,0,0,0,3079.0,-,-,-,-,-,-,-,890,-,-,2952,-,-,-,-,-,-,-,-,0,-,-,763,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.97,23.86,0.0,-,1.48,4.79,0.0,0.0,0.58,7.27,1.51,68.42,
Bretagne,Données définitives,2021-01-02,06:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,07:00,3500.0,240.0,0.0,53.0,0.0,20.0,-1.0,52.0,0,0,0,0,3136.0,-,-,-,-,-,-,-,909,-,-,3008,-,-,-,-,-,-,-,-,0,-,-,780,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.86,23.86,0.0,-,1.51,4.98,0.0,0.0,0.57,7.27,1.49,68.42,
Bretagne,Données définitives,2021-01-02,07:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,07:30,3605.0,240.0,0.0,56.0,0.0,20.0,-1.0,52.0,0,0,0,0,3237.0,-,-,-,-,-,-,-,998,-,-,3090,-,-,-,-,-,-,-,-,0,-,-,851,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.66,23.86,0.0,-,1.55,5.26,0.0,0.0,0.55,7.27,1.44,68.42,
Bretagne,Données définitives,2021-01-02,07:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,08:00,3636.0,242.0,0.0,68.0,0.0,20.0,-1.0,51.0,0,0,0,0,3255.0,-,-,-,-,-,-,-,1004,-,-,3048,-,-,-,-,-,-,-,-,0,-,-,797,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.66,24.06,0.0,-,1.87,6.38,0.0,0.0,0.55,7.27,1.4,67.11,
Bretagne,Données définitives,2021-01-02,08:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,08:30,3729.0,249.0,0.0,69.0,0.0,20.0,-1.0,52.0,0,0,0,0,3339.0,-,-,-,-,-,-,-,1045,-,-,3133,-,-,-,-,-,-,-,-,0,-,-,838,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.68,24.75,0.0,-,1.85,6.48,0.0,0.0,0.54,7.27,1.39,68.42,
Bretagne,Données définitives,2021-01-02,08:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,09:00,3775.0,249.0,0.0,65.0,0.0,20.0,-1.0,53.0,0,0,0,0,3388.0,-,-,-,-,-,-,-,1058,-,-,3180,-,-,-,-,-,-,-,-,0,-,-,850,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.6,24.75,0.0,-,1.72,6.1,0.0,0.0,0.53,7.27,1.4,69.74,
Bretagne,Données définitives,2021-01-02,09:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,09:30,3813.0,249.0,0.0,61.0,3.0,20.0,-46.0,52.0,0,0,0,0,3474.0,-,-,-,-,-,-,-,1118,-,-,3243,-,-,-,-,-,-,-,-,0,-,-,887,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.53,24.75,0.0,-,1.6,5.73,0.08,1.19,0.52,7.27,1.36,68.42,
Bretagne,Données définitives,2021-01-02,09:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,10:00,3868.0,249.0,0.0,60.0,11.0,20.0,-56.0,52.0,0,0,0,0,3532.0,-,-,-,-,-,-,-,1117,-,-,3294,-,-,-,-,-,-,-,-,0,-,-,879,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.44,24.75,0.0,-,1.55,5.63,0.28,4.35,0.52,7.27,1.34,68.42,
Bretagne,Données définitives,2021-01-02,10:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,10:30,3868.0,249.0,0.0,71.0,23.0,21.0,-56.0,51.0,0,0,0,0,3510.0,-,-,-,-,-,-,-,1081,-,-,3278,-,-,-,-,-,-,-,-,0,-,-,850,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.44,24.75,0.0,-,1.84,6.67,0.59,9.09,0.54,7.64,1.32,67.11,
Bretagne,Données définitives,2021-01-02,10:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,11:00,3856.0,249.0,0.0,64.0,36.0,21.0,-55.0,53.0,0,0,0,0,3489.0,-,-,-,-,-,-,-,1043,-,-,3255,-,-,-,-,-,-,-,-,0,-,-,809,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.46,24.75,0.0,-,1.66,6.01,0.93,14.23,0.54,7.64,1.37,69.74,
Bretagne,Données définitives,2021-01-02,11:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,11:30,3804.0,249.0,0.0,63.0,45.0,21.0,-1.0,52.0,0,0,0,0,3376.0,-,-,-,-,-,-,-,967,-,-,3183,-,-,-,-,-,-,-,-,0,-,-,774,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.55,24.75,0.0,-,1.66,5.92,1.18,17.79,0.55,7.64,1.37,68.42,
Bretagne,Données définitives,2021-01-02,11:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,12:00,3800.0,248.0,0.0,66.0,53.0,20.0,-1.0,50.0,0,0,0,0,3363.0,-,-,-,-,-,-,-,935,-,-,3165,-,-,-,-,-,-,-,-,0,-,-,737,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.53,24.65,0.0,-,1.74,6.2,1.39,20.95,0.53,7.27,1.32,65.79,
Bretagne,Données définitives,2021-01-02,12:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,12:30,3860.0,249.0,0.0,58.0,49.0,134.0,-1.0,51.0,0,0,0,0,3321.0,-,-,-,-,-,-,-,880,-,-,3180,-,-,-,-,-,-,-,-,0,-,-,740,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.45,24.75,0.0,-,1.5,5.45,1.27,19.37,3.47,48.73,1.32,67.11,
Bretagne,Données définitives,2021-01-02,12:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,13:00,3927.0,250.0,0.0,65.0,51.0,191.0,-1.0,53.0,0,0,0,0,3318.0,-,-,-,-,-,-,-,885,-,-,3169,-,-,-,-,-,-,-,-,0,-,-,737,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.37,24.85,0.0,-,1.66,6.1,1.3,20.16,4.86,69.45,1.35,69.74,
Bretagne,Données définitives,2021-01-02,13:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,13:30,3727.0,252.0,0.0,76.0,55.0,229.0,-1.0,52.0,0,0,0,0,3065.0,-,-,-,-,-,-,-,747,-,-,2964,-,-,-,-,-,-,-,-,0,-,-,646,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.76,25.05,0.0,-,2.04,7.14,1.48,21.74,6.14,83.27,1.4,68.42,
Bretagne,Données définitives,2021-01-02,13:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,14:00,3581.0,252.0,0.0,72.0,49.0,245.0,-1.0,53.0,0,0,0,0,2913.0,-,-,-,-,-,-,-,692,-,-,2837,-,-,-,-,-,-,-,-,0,-,-,616,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.04,25.05,0.0,-,2.01,6.76,1.37,19.37,6.84,89.09,1.48,69.74,
Bretagne,Données définitives,2021-01-02,14:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,14:30,3498.0,251.0,0.0,72.0,42.0,222.0,-1.0,52.0,0,0,0,0,2859.0,-,-,-,-,-,-,-,690,-,-,2782,-,-,-,-,-,-,-,-,0,-,-,613,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.18,24.95,0.0,-,2.06,6.76,1.2,16.6,6.35,80.73,1.49,68.42,
Bretagne,Données définitives,2021-01-02,14:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,15:00,3379.0,251.0,0.0,91.0,43.0,209.0,-1.0,51.0,0,0,0,0,2734.0,-,-,-,-,-,-,-,663,-,-,2658,-,-,-,-,-,-,-,-,0,-,-,586,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.43,24.95,0.0,-,2.69,8.54,1.27,17.0,6.19,76.0,1.51,67.11,
Bretagne,Données définitives,2021-01-02,15:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,15:30,3321.0,251.0,0.0,103.0,25.0,208.0,-1.0,50.0,0,0,0,0,2685.0,-,-,-,-,-,-,-,657,-,-,2610,-,-,-,-,-,-,-,-,0,-,-,582,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.56,24.95,0.0,-,3.1,9.67,0.75,9.88,6.26,75.64,1.51,65.79,
Bretagne,Données définitives,2021-01-02,15:45,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Bretagne,Données définitives,2021-01-02,16:00,3284.0,250.0,0.0,128.0,19.0,208.0,-1.0,51.0,0,0,0,0,2629.0,-,-,-,-,-,-,-,674,-,-,2552,-,-,-,-,-,-,-,-,0,-,-,597,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.61,24.85,0.0,-,3.9,12.02,0.58,7.51,6.33,75.64,1.55,67.11,
Bretagne,Données définitives,2021-01-02,16:15,,,,,,,,,,,,,,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
