Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Ile-de-France,Flux physiques de Bourgogne-Franche-Comté vers Ile-de-France,Flux physiques de Bretagne vers Ile-de-France,Flux physiques de Centre-Val de Loire vers Ile-de-France,Flux physiques de Grand-Est vers Ile-de-France,Flux physiques de Hauts-de-France vers Ile-de-France,Flux physiques d'Ile-de-France vers Ile-de-France,Flux physiques de Normandie vers Ile-de-France,Flux physiques de Nouvelle-Aquitaine vers Ile-de-France,Flux physiques d'Occitanie vers Ile-de-France,Flux physiques de Pays-de-la-Loire vers Ile-de-France,Flux physiques de PACA vers Ile-de-France,Flux physiques de Ile-de-France vers Auvergne-Rhône-Alpes,Flux physiques de Ile-de-France vers Bourgogne-Franche-Comté,Flux physiques de Ile-de-France vers Bretagne,Flux physiques de Ile-de-France vers Centre-Val de Loire,Flux physiques de Ile-de-France vers Grand-Est,Flux physiques de Ile-de-France vers Hauts-de-France,Flux physiques de Ile-de-France vers Ile-de-France,Flux physiques de Ile-de-France vers Normandie,Flux physiques de Ile-de-France vers Nouvelle-Aquitaine,Flux physiques de Ile-de-France vers Occitanie,Flux physiques de Ile-de-France vers Pays-de-la-Loire,Flux physiques de Ile-de-France vers PACA,Flux physiques Allemagne vers Ile-de-France,Flux physiques Belgique vers Ile-de-France,Flux physiques Espagne vers Ile-de-France,Flux physiques Italie vers Ile-de-France,Flux physiques Luxembourg vers Ile-de-France,Flux physiques Royaume-Uni vers Ile-de-France,Flux physiques Suisse vers Ile-de-France,Flux physiques de Ile-de-France vers Allemagne,Flux physiques de Ile-de-France vers Belgique,Flux physiques de Ile-de-France vers Espagne,Flux physiques de Ile-de-France vers Italie,Flux physiques de Ile-de-France vers Luxembourg,Flux physiques de Ile-de-France vers Royaume-Uni,Flux physiques de Ile-de-France vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Ile-de-France,Données définitives,2021-12-26,04:30,6669.0,518.0,0.0,23.0,0.0,10.0,0.0,150.0,0,0,0,0,5968.0,-,0,-,1360,1328,3323,-,802,-,-,-,-,-,646,-,89,39,16,-,56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.77,23.32,0.0,-,0.34,18.11,0.0,0.0,0.15,50.0,2.25,46.15,
Ile-de-France,Données définitives,2021-12-26,04:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,05:00,6650.0,520.0,0.0,31.0,0.0,10.0,0.0,152.0,0,0,0,0,5937.0,-,0,-,1442,1254,3274,-,801,-,-,-,-,-,656,-,70,42,14,-,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.82,23.41,0.0,-,0.47,24.41,0.0,0.0,0.15,50.0,2.29,46.77,
Ile-de-France,Données définitives,2021-12-26,05:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,05:30,6740.0,520.0,0.0,36.0,0.0,10.0,0.0,150.0,0,0,0,0,6023.0,-,0,-,1583,1195,3278,-,782,-,-,-,-,-,667,-,43,43,14,-,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.72,23.41,0.0,-,0.53,28.35,0.0,0.0,0.15,50.0,2.23,46.15,
Ile-de-France,Données définitives,2021-12-26,05:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,06:00,6795.0,520.0,0.0,39.0,0.0,10.0,0.0,149.0,0,0,0,0,6077.0,-,0,-,1591,1232,3281,-,779,-,-,-,-,-,663,-,41,39,14,-,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.65,23.41,0.0,-,0.57,30.71,0.0,0.0,0.15,50.0,2.19,45.85,
Ile-de-France,Données définitives,2021-12-26,06:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,06:30,6875.0,517.0,0.0,32.0,0.0,10.0,0.0,146.0,0,0,0,0,6170.0,-,0,-,1715,1583,2897,-,648,-,-,-,-,-,566,-,20,13,15,-,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.52,23.28,0.0,-,0.47,25.2,0.0,0.0,0.15,50.0,2.12,44.92,
Ile-de-France,Données définitives,2021-12-26,06:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,07:00,6908.0,517.0,0.0,29.0,0.0,10.0,0.0,150.0,0,0,0,0,6201.0,-,0,-,1772,1621,2840,-,616,-,-,-,-,-,538,-,19,13,14,-,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.48,23.28,0.0,-,0.42,22.83,0.0,0.0,0.14,50.0,2.17,46.15,
Ile-de-France,Données définitives,2021-12-26,07:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,07:30,7047.0,519.0,0.0,28.0,0.0,10.0,0.0,150.0,0,0,0,0,6340.0,-,0,-,1483,2041,2953,-,495,-,-,-,-,-,485,-,20,13,16,-,98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.36,23.37,0.0,-,0.4,22.05,0.0,0.0,0.14,50.0,2.13,46.15,
Ile-de-France,Données définitives,2021-12-26,07:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,08:00,7164.0,517.0,0.0,25.0,0.0,10.0,0.0,151.0,0,0,0,0,6462.0,-,0,-,1569,2069,2975,-,482,-,-,-,-,-,487,-,20,13,16,-,98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.22,23.28,0.0,-,0.35,19.69,0.0,0.0,0.14,50.0,2.11,46.46,
Ile-de-France,Données définitives,2021-12-26,08:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,08:30,7335.0,517.0,0.0,27.0,0.0,10.0,0.0,150.0,0,0,0,0,6631.0,-,0,-,1619,2271,2921,-,396,-,-,-,-,-,414,-,20,13,16,-,113,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.05,23.28,0.0,-,0.37,21.26,0.0,0.0,0.14,50.0,2.04,46.15,
Ile-de-France,Données définitives,2021-12-26,08:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,09:00,7422.0,516.0,0.0,27.0,0.0,10.0,0.0,150.0,0,0,0,0,6718.0,-,0,-,1604,2324,2955,-,410,-,-,-,-,-,414,-,20,13,16,-,111,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.95,23.23,0.0,-,0.36,21.26,0.0,0.0,0.13,50.0,2.02,46.15,
Ile-de-France,Données définitives,2021-12-26,09:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,09:30,7683.0,519.0,0.0,28.0,1.0,10.0,0.0,150.0,0,0,0,0,6975.0,-,0,-,1937,2022,3006,-,591,-,-,-,-,-,452,-,20,13,17,-,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.76,23.37,0.0,-,0.36,22.05,0.01,0.54,0.13,50.0,1.95,46.15,
Ile-de-France,Données définitives,2021-12-26,09:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,10:00,7905.0,518.0,0.0,33.0,4.0,10.0,0.0,146.0,0,0,0,0,7194.0,-,0,-,2133,2071,2950,-,591,-,-,-,-,-,427,-,20,13,17,-,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.55,23.32,0.0,-,0.42,25.98,0.05,2.15,0.13,50.0,1.85,44.92,
Ile-de-France,Données définitives,2021-12-26,10:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,10:30,8096.0,518.0,0.0,33.0,8.0,9.0,0.0,150.0,0,0,0,0,7378.0,-,0,-,2440,2024,2921,-,563,-,-,-,-,-,452,-,20,13,18,-,67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.4,23.32,0.0,-,0.41,25.98,0.1,4.3,0.11,45.0,1.85,46.15,
Ile-de-France,Données définitives,2021-12-26,10:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,11:00,8313.0,519.0,0.0,39.0,9.0,10.0,0.0,151.0,0,0,0,0,7585.0,-,0,-,2567,2166,2815,-,542,-,-,-,-,-,385,-,21,13,18,-,68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.24,23.37,0.0,-,0.47,30.71,0.11,4.84,0.12,50.0,1.82,46.46,
Ile-de-France,Données définitives,2021-12-26,11:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,11:30,8480.0,518.0,0.0,36.0,10.0,9.0,0.0,148.0,0,0,0,0,7758.0,-,0,-,3294,2082,2337,-,468,-,-,-,-,-,290,-,21,13,47,-,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.11,23.32,0.0,-,0.42,28.35,0.12,5.38,0.11,45.0,1.75,45.54,
Ile-de-France,Données définitives,2021-12-26,11:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,12:00,8658.0,520.0,0.0,38.0,9.0,10.0,0.0,152.0,0,0,0,0,7929.0,-,0,-,3512,2111,2233,-,431,-,-,-,-,-,221,-,22,13,47,-,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.01,23.41,0.0,-,0.44,29.92,0.1,4.84,0.12,50.0,1.76,46.77,
Ile-de-France,Données définitives,2021-12-26,12:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,12:30,8877.0,520.0,0.0,37.0,15.0,10.0,0.0,148.0,0,0,0,0,8147.0,-,0,-,4127,2227,1756,-,335,-,-,-,-,-,138,-,21,13,73,-,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.86,23.41,0.0,-,0.42,29.13,0.17,8.06,0.11,50.0,1.67,45.54,
Ile-de-France,Données définitives,2021-12-26,12:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,13:00,8909.0,520.0,0.0,36.0,21.0,10.0,0.0,163.0,0,0,0,0,8160.0,-,0,-,4132,2281,1749,-,311,-,-,-,-,-,133,-,21,13,82,-,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.84,23.41,0.0,-,0.4,28.35,0.24,11.29,0.11,50.0,1.83,50.15,
Ile-de-France,Données définitives,2021-12-26,13:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,13:30,8704.0,520.0,0.0,39.0,27.0,10.0,0.0,149.0,0,0,0,0,7960.0,-,0,-,3953,2349,1689,-,275,-,-,-,-,-,135,-,20,13,76,-,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.97,23.41,0.0,-,0.45,30.71,0.31,14.52,0.11,50.0,1.71,45.85,
Ile-de-France,Données définitives,2021-12-26,13:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,14:00,8471.0,520.0,0.0,49.0,30.0,10.0,0.0,156.0,0,0,0,0,7706.0,-,0,-,3798,2214,1709,-,323,-,-,-,-,-,181,-,20,13,81,-,43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.14,23.41,0.0,-,0.58,38.58,0.35,16.13,0.12,50.0,1.84,48.0,
Ile-de-France,Données définitives,2021-12-26,14:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,14:30,8459.0,519.0,0.0,43.0,25.0,10.0,0.0,159.0,0,0,0,0,7703.0,-,0,-,4149,2136,1517,-,318,-,-,-,-,-,189,-,20,13,173,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.14,23.37,0.0,-,0.51,33.86,0.3,13.44,0.12,50.0,1.88,48.92,
Ile-de-France,Données définitives,2021-12-26,14:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,15:00,8303.0,520.0,0.0,40.0,15.0,10.0,0.0,166.0,0,0,0,0,7552.0,-,0,-,4304,1917,1468,-,331,-,-,-,-,-,209,-,20,13,217,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.26,23.41,0.0,-,0.48,31.5,0.18,8.06,0.12,50.0,2.0,51.08,
Ile-de-France,Données définitives,2021-12-26,15:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,15:30,8223.0,520.0,0.0,42.0,13.0,10.0,0.0,164.0,0,0,0,0,7475.0,-,0,-,4329,1895,1423,-,323,-,-,-,-,-,217,-,20,13,239,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.32,23.41,0.0,-,0.51,33.07,0.16,6.99,0.12,50.0,1.99,50.46,
Ile-de-France,Données définitives,2021-12-26,15:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,16:00,8158.0,519.0,0.0,33.0,6.0,10.0,0.0,173.0,0,0,0,0,7417.0,-,0,-,4106,1947,1498,-,344,-,-,-,-,-,231,-,20,13,206,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.36,23.37,0.0,-,0.4,25.98,0.07,3.23,0.12,50.0,2.12,53.23,
Ile-de-France,Données définitives,2021-12-26,16:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,16:30,8161.0,519.0,0.0,31.0,2.0,10.0,0.0,158.0,0,0,0,0,7441.0,-,0,-,4224,1760,1568,-,358,-,-,-,-,-,253,-,19,13,177,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.36,23.37,0.0,-,0.38,24.41,0.02,1.08,0.12,50.0,1.94,48.62,
Ile-de-France,Données définitives,2021-12-26,16:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,17:00,8234.0,520.0,0.0,21.0,0.0,10.0,0.0,153.0,0,0,0,0,7530.0,-,0,-,4296,1783,1592,-,352,-,-,-,-,-,292,-,20,13,162,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.32,23.41,0.0,-,0.26,16.54,0.0,0.0,0.12,50.0,1.86,47.08,
Ile-de-France,Données définitives,2021-12-26,17:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,17:30,8592.0,521.0,0.0,18.0,0.0,10.0,0.0,152.0,0,0,0,0,7892.0,-,0,-,3820,2379,1796,-,283,-,-,-,-,-,282,-,20,13,30,-,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.06,23.46,0.0,-,0.21,14.17,0.0,0.0,0.12,50.0,1.77,46.77,
Ile-de-France,Données définitives,2021-12-26,17:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,18:00,8771.0,520.0,0.0,27.0,0.0,10.0,0.0,146.0,0,0,0,0,8069.0,-,0,-,3853,2554,1829,-,233,-,-,-,-,-,272,-,21,13,33,-,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.93,23.41,0.0,-,0.31,21.26,0.0,0.0,0.11,50.0,1.66,44.92,
Ile-de-France,Données définitives,2021-12-26,18:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,18:30,8900.0,521.0,0.0,25.0,0.0,10.0,0.0,148.0,0,0,0,0,8196.0,-,0,-,3681,2690,2008,-,218,-,-,-,-,-,268,-,21,13,20,-,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.85,23.46,0.0,-,0.28,19.69,0.0,0.0,0.11,50.0,1.66,45.54,
Ile-de-France,Données définitives,2021-12-26,18:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,19:00,9040.0,521.0,0.0,34.0,0.0,10.0,0.0,148.0,0,0,0,0,8327.0,-,0,-,3683,2775,2062,-,208,-,-,-,-,-,262,-,21,13,20,-,86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.76,23.46,0.0,-,0.38,26.77,0.0,0.0,0.11,50.0,1.64,45.54,
Ile-de-France,Données définitives,2021-12-26,19:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,19:30,9112.0,520.0,0.0,44.0,0.0,10.0,0.0,153.0,0,0,0,0,8386.0,-,0,-,3337,2876,2335,-,266,-,-,-,-,-,282,-,21,13,20,-,92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.71,23.41,0.0,-,0.48,34.65,0.0,0.0,0.11,50.0,1.68,47.08,
Ile-de-France,Données définitives,2021-12-26,19:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,20:00,9097.0,521.0,0.0,47.0,0.0,10.0,0.0,150.0,0,0,0,0,8369.0,-,0,-,3359,2792,2346,-,283,-,-,-,-,-,285,-,21,13,20,-,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.73,23.46,0.0,-,0.52,37.01,0.0,0.0,0.11,50.0,1.65,46.15,
Ile-de-France,Données définitives,2021-12-26,20:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,20:30,8912.0,521.0,0.0,34.0,0.0,10.0,0.0,152.0,0,0,0,0,8196.0,-,0,-,3458,2619,2287,-,243,-,-,-,-,-,304,-,21,13,19,-,53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.85,23.46,0.0,-,0.38,26.77,0.0,0.0,0.11,50.0,1.71,46.77,
Ile-de-France,Données définitives,2021-12-26,20:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,21:00,8767.0,521.0,0.0,25.0,0.0,10.0,0.0,147.0,0,0,0,0,8064.0,-,0,-,3177,2664,2393,-,254,-,-,-,-,-,310,-,20,13,19,-,61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.94,23.46,0.0,-,0.29,19.69,0.0,0.0,0.11,50.0,1.68,45.23,
Ile-de-France,Données définitives,2021-12-26,21:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,21:30,8546.0,521.0,0.0,32.0,0.0,10.0,0.0,151.0,0,0,0,0,7833.0,-,0,-,3116,2636,2331,-,208,-,-,-,-,-,333,-,20,13,19,-,74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.1,23.46,0.0,-,0.37,25.2,0.0,0.0,0.12,50.0,1.77,46.46,
Ile-de-France,Données définitives,2021-12-26,21:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,22:00,8316.0,520.0,0.0,42.0,0.0,10.0,0.0,148.0,0,0,0,0,7596.0,-,0,-,3071,2551,2240,-,192,-,-,-,-,-,336,-,20,13,17,-,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.25,23.41,0.0,-,0.51,33.07,0.0,0.0,0.12,50.0,1.78,45.54,
Ile-de-France,Données définitives,2021-12-26,22:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,22:30,8347.0,521.0,0.0,49.0,0.0,10.0,0.0,148.0,0,0,0,0,7619.0,-,0,-,2849,2667,2345,-,202,-,-,-,-,-,302,-,26,13,18,-,84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.24,23.46,0.0,-,0.59,38.58,0.0,0.0,0.12,50.0,1.77,45.54,
Ile-de-France,Données définitives,2021-12-26,22:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,23:00,8713.0,521.0,0.0,64.0,0.0,10.0,0.0,147.0,0,0,0,0,7972.0,-,0,-,2632,3049,2528,-,175,-,-,-,-,-,237,-,32,13,20,-,110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.98,23.46,0.0,-,0.73,50.39,0.0,0.0,0.11,50.0,1.69,45.23,
Ile-de-France,Données définitives,2021-12-26,23:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-26,23:30,8462.0,521.0,0.0,68.0,0.0,10.0,0.0,147.0,0,0,0,0,7716.0,-,0,-,2676,2743,2496,-,226,-,-,-,-,-,277,-,26,13,19,-,91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.16,23.46,0.0,-,0.8,53.54,0.0,0.0,0.12,50.0,1.74,45.23,
Ile-de-France,Données définitives,2021-12-26,23:45,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-27,00:00,8271.0,521.0,0.0,66.0,0.0,10.0,0.0,145.0,0,0,0,0,7529.0,-,0,-,2602,2861,2278,-,171,-,-,-,-,-,225,-,24,13,21,-,101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.3,23.46,0.0,-,0.8,51.97,0.0,0.0,0.12,50.0,1.75,44.62,
Ile-de-France,Données définitives,2021-12-27,00:15,,,,,,,,,,,,,,-,,-,,,,-,,-,-,-,-,-,,-,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
Ile-de-France,Données définitives,2021-12-27,00:30,8052.0,520.0,0.0,58.0,0.0,10.0,0.0,150.0,0,0,0,0,7315.0,-,0,-,3242,2368,1893,-,207,-,-,-,-,-,239,-,26,13,58,-,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.46,23.41,0.0,-,0.72,45.67,0.0,0.0,0.12,50.0,1.86,46.15,
