Périmètre,Nature,Date,Heures,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,Ech. physiques,Flux physiques d'Auvergne-Rhône-Alpes vers Nouvelle-Aquitaine,Flux physiques de Bourgogne-Franche-Comté vers Nouvelle-Aquitaine,Flux physiques de Bretagne vers Nouvelle-Aquitaine,Flux physiques de Centre-Val de Loire vers Nouvelle-Aquitaine,Flux physiques de Grand-Est vers Nouvelle-Aquitaine,Flux physiques de Hauts-de-France vers Nouvelle-Aquitaine,Flux physiques d'Ile-de-France vers Nouvelle-Aquitaine,Flux physiques de Normandie vers Nouvelle-Aquitaine,Flux physiques de Nouvelle-Aquitaine vers Nouvelle-Aquitaine,Flux physiques d'Occitanie vers Nouvelle-Aquitaine,Flux physiques de Pays-de-la-Loire vers Nouvelle-Aquitaine,Flux physiques de PACA vers Nouvelle-Aquitaine,Flux physiques de Nouvelle-Aquitaine vers Auvergne-Rhône-Alpes,Flux physiques de Nouvelle-Aquitaine vers Bourgogne-Franche-Comté,Flux physiques de Nouvelle-Aquitaine vers Bretagne,Flux physiques de Nouvelle-Aquitaine vers Centre-Val de Loire,Flux physiques de Nouvelle-Aquitaine vers Grand-Est,Flux physiques de Nouvelle-Aquitaine vers Hauts-de-France,Flux physiques de Nouvelle-Aquitaine vers Ile-de-France,Flux physiques de Nouvelle-Aquitaine vers Normandie,Flux physiques de Nouvelle-Aquitaine vers Nouvelle-Aquitaine.1,Flux physiques de Nouvelle-Aquitaine vers Occitanie,Flux physiques de Nouvelle-Aquitaine vers Pays-de-la-Loire,Flux physiques de Nouvelle-Aquitaine vers PACA,Flux physiques Allemagne vers Nouvelle-Aquitaine,Flux physiques Belgique vers Nouvelle-Aquitaine,Flux physiques Espagne vers Nouvelle-Aquitaine,Flux physiques Italie vers Nouvelle-Aquitaine,Flux physiques Luxembourg vers Nouvelle-Aquitaine,Flux physiques Royaume-Uni vers Nouvelle-Aquitaine,Flux physiques Suisse vers Nouvelle-Aquitaine,Flux physiques de Nouvelle-Aquitaine vers Allemagne,Flux physiques de Nouvelle-Aquitaine vers Belgique,Flux physiques de Nouvelle-Aquitaine vers Espagne,Flux physiques de Nouvelle-Aquitaine vers Italie,Flux physiques de Nouvelle-Aquitaine vers Luxembourg,Flux physiques de Nouvelle-Aquitaine vers Royaume-Uni,Flux physiques de Nouvelle-Aquitaine vers Suisse,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Unnamed: 67
Nouvelle-Aquitaine,Données définitives,2021-01-01,19:00,6972.0,135.0,6716.0,475.0,0.0,966.0,0.0,182.0,0,0,0,0,-1502.0,172,-,-,179,-,-,-,-,-,1013,41,-,43,-,-,1502,-,-,-,-,-,218,2488,-,-,-,1352,-,-,-,-,-,-,9,-,-,-,-,1.94,21.57,96.33,101.3,6.81,40.53,0.0,0.0,13.86,54.7,2.61,53.69,
Nouvelle-Aquitaine,Données définitives,2021-01-01,19:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-01,19:30,7013.0,139.0,6715.0,478.0,0.0,935.0,0.0,180.0,0,0,0,0,-1434.0,176,-,-,205,-,-,-,-,-,970,44,-,85,-,-,1407,-,-,-,-,-,221,2444,-,-,-,1337,-,-,-,-,-,-,9,-,-,-,-,1.98,22.2,95.75,101.28,6.82,40.78,0.0,0.0,13.33,52.94,2.57,53.1,
Nouvelle-Aquitaine,Données définitives,2021-01-01,19:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-01,20:00,7000.0,139.0,6716.0,474.0,0.0,919.0,0.0,181.0,0,0,0,0,-1429.0,177,-,-,207,-,-,-,-,-,923,46,-,91,-,-,1353,-,-,-,-,-,222,2393,-,-,-,1298,-,-,-,-,-,-,22,-,-,-,-,1.99,22.2,95.94,101.3,6.77,40.44,0.0,0.0,13.13,52.04,2.59,53.39,
Nouvelle-Aquitaine,Données définitives,2021-01-01,20:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-01,20:30,6938.0,139.0,6714.0,471.0,0.0,761.0,0.0,180.0,0,0,0,0,-1329.0,75,-,-,215,-,-,-,-,-,967,49,-,64,-,-,1327,-,-,-,-,-,215,2347,-,-,-,1330,-,-,-,-,-,-,12,-,-,-,-,2.0,22.2,96.77,101.27,6.79,40.19,0.0,0.0,10.97,43.09,2.59,53.1,
Nouvelle-Aquitaine,Données définitives,2021-01-01,20:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-01,21:00,6797.0,139.0,6716.0,449.0,0.0,755.0,0.0,182.0,0,0,0,0,-1446.0,73,-,-,218,-,-,-,-,-,824,43,-,70,-,-,1315,-,-,-,-,-,212,2231,-,-,-,1259,-,-,-,-,-,-,35,-,-,-,-,2.05,22.2,98.81,101.3,6.61,38.31,0.0,0.0,11.11,42.75,2.68,53.69,
Nouvelle-Aquitaine,Données définitives,2021-01-01,21:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-01,21:30,6627.0,138.0,6716.0,436.0,0.0,705.0,0.0,179.0,0,0,0,0,-1548.0,80,-,-,355,-,-,-,-,-,746,42,-,43,-,-,1135,-,-,-,-,-,220,1943,-,-,-,733,-,-,-,-,-,-,162,-,-,-,-,2.08,22.04,101.34,101.3,6.58,37.2,0.0,0.0,10.64,39.92,2.7,52.8,
Nouvelle-Aquitaine,Données définitives,2021-01-01,21:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-01,22:00,6556.0,138.0,6716.0,422.0,0.0,671.0,0.0,183.0,0,0,0,0,-1575.0,77,-,-,417,-,-,-,-,-,648,43,-,44,-,-,1139,-,-,-,-,-,222,1897,-,-,-,713,-,-,-,-,-,-,172,-,-,-,-,2.1,22.04,102.44,101.3,6.44,36.01,0.0,0.0,10.23,38.0,2.79,53.98,
Nouvelle-Aquitaine,Données définitives,2021-01-01,22:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-01,22:30,6618.0,139.0,6716.0,404.0,0.0,566.0,0.0,182.0,0,0,0,0,-1389.0,76,-,-,433,-,-,-,-,-,770,42,-,59,-,-,1153,-,-,-,-,-,197,2029,-,-,-,863,-,-,-,-,-,-,135,-,-,-,-,2.1,22.2,101.48,101.3,6.1,34.47,0.0,0.0,8.55,32.05,2.75,53.69,
Nouvelle-Aquitaine,Données définitives,2021-01-01,22:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-01,23:00,6868.0,139.0,6717.0,395.0,0.0,562.0,0.0,184.0,0,0,0,0,-1130.0,66,-,-,462,-,-,-,-,-,913,45,-,49,-,-,982,-,-,-,-,-,210,2172,-,-,-,916,-,-,-,-,-,-,120,-,-,-,-,2.02,22.2,97.8,101.31,5.75,33.7,0.0,0.0,8.18,31.82,2.68,54.28,
Nouvelle-Aquitaine,Données définitives,2021-01-01,23:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-01,23:30,6692.0,139.0,6717.0,383.0,0.0,630.0,0.0,180.0,0,0,0,0,-1357.0,68,-,-,480,-,-,-,-,-,775,47,-,77,-,-,1010,-,-,-,-,-,203,1984,-,-,-,711,-,-,-,-,-,-,165,-,-,-,-,2.08,22.2,100.37,101.31,5.72,32.68,0.0,0.0,9.41,35.67,2.69,53.1,
Nouvelle-Aquitaine,Données définitives,2021-01-01,23:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,00:00,6727.0,139.0,6717.0,345.0,0.0,621.0,0.0,184.0,0,0,0,0,-1279.0,69,-,-,484,-,-,-,-,-,935,50,-,74,-,-,925,-,-,-,-,-,206,2042,-,-,-,617,-,-,-,-,-,-,187,-,-,-,-,2.07,22.2,99.85,101.31,5.13,29.44,0.0,0.0,9.23,35.16,2.74,54.28,
Nouvelle-Aquitaine,Données définitives,2021-01-02,00:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,00:30,6715.0,139.0,6717.0,318.0,0.0,546.0,0.0,182.0,0,0,0,0,-1187.0,70,-,-,537,-,-,-,-,-,1163,48,-,52,-,-,917,-,-,-,-,-,203,1903,-,-,-,318,-,-,-,-,-,-,248,-,-,-,-,2.07,22.2,100.03,101.31,4.74,27.13,0.0,0.0,8.13,30.92,2.71,53.69,
Nouvelle-Aquitaine,Données définitives,2021-01-02,00:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,01:00,6553.0,141.0,6718.0,297.0,0.0,499.0,0.0,183.0,0,0,0,0,-1286.0,73,-,-,582,-,-,-,-,-,983,46,-,58,-,-,1033,-,-,-,-,-,196,1765,-,-,-,329,-,-,-,-,-,-,247,-,-,-,-,2.15,22.52,102.52,101.33,4.53,25.34,0.0,0.0,7.61,28.26,2.79,53.98,
Nouvelle-Aquitaine,Données définitives,2021-01-02,01:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,01:30,6693.0,141.0,6716.0,269.0,0.0,505.0,0.0,183.0,0,0,0,0,-1121.0,76,-,-,397,-,-,-,-,-,1066,46,-,37,-,-,1115,-,-,-,-,-,195,1959,-,-,-,747,-,-,-,-,-,-,147,-,-,-,-,2.11,22.52,100.34,101.3,4.02,22.95,0.0,0.0,7.55,28.6,2.73,53.98,
Nouvelle-Aquitaine,Données définitives,2021-01-02,01:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,02:00,6567.0,141.0,6720.0,275.0,0.0,504.0,0.0,184.0,0,0,0,0,-1257.0,71,-,-,396,-,-,-,-,-,999,45,-,36,-,-,1129,-,-,-,-,-,200,1985,-,-,-,730,-,-,-,-,-,-,148,-,-,-,-,2.15,22.52,102.33,101.36,4.19,23.46,0.0,0.0,7.67,28.54,2.8,54.28,
Nouvelle-Aquitaine,Données définitives,2021-01-02,02:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,02:30,6598.0,141.0,6723.0,264.0,0.0,466.0,0.0,186.0,0,0,0,0,-1183.0,72,-,-,327,-,-,-,-,-,1018,42,-,41,-,-,1345,-,-,-,-,-,206,2088,-,-,-,1083,-,-,-,-,-,-,46,-,-,-,-,2.14,22.52,101.89,101.4,4.0,22.53,0.0,0.0,7.06,26.39,2.82,54.87,
Nouvelle-Aquitaine,Données définitives,2021-01-02,02:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,03:00,6412.0,141.0,6585.0,281.0,0.0,466.0,0.0,185.0,0,0,0,0,-1246.0,67,-,-,436,-,-,-,-,-,769,46,-,41,-,-,1389,-,-,-,-,-,202,1908,-,-,-,1042,-,-,-,-,-,-,68,-,-,-,-,2.2,22.52,102.7,99.32,4.38,23.98,0.0,0.0,7.27,26.39,2.89,54.57,
Nouvelle-Aquitaine,Données définitives,2021-01-02,03:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,03:30,6282.0,141.0,6624.0,266.0,0.0,453.0,0.0,185.0,0,0,0,0,-1388.0,65,-,-,442,-,-,-,-,-,764,44,-,47,-,-,1405,-,-,-,-,-,201,1878,-,-,-,928,-,-,-,-,-,-,101,-,-,-,-,2.24,22.52,105.44,99.91,4.23,22.7,0.0,0.0,7.21,25.65,2.94,54.57,
Nouvelle-Aquitaine,Données définitives,2021-01-02,03:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,04:00,6177.0,141.0,6611.0,269.0,0.0,460.0,0.0,182.0,0,0,0,0,-1487.0,66,-,-,386,-,-,-,-,-,790,43,-,48,-,-,1406,-,-,-,-,-,191,1874,-,-,-,864,-,-,-,-,-,-,118,-,-,-,-,2.28,22.52,107.03,99.71,4.35,22.95,0.0,0.0,7.45,26.05,2.95,53.69,
Nouvelle-Aquitaine,Données définitives,2021-01-02,04:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,04:30,6152.0,141.0,6542.0,258.0,0.0,477.0,0.0,184.0,0,0,0,0,-1451.0,82,-,-,343,-,-,-,-,-,913,44,-,41,-,-,1391,-,-,-,-,-,190,1913,-,-,-,831,-,-,-,-,-,-,128,-,-,-,-,2.29,22.52,106.34,98.67,4.19,22.01,0.0,0.0,7.75,27.01,2.99,54.28,
Nouvelle-Aquitaine,Données définitives,2021-01-02,04:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,05:00,6124.0,141.0,6562.0,251.0,0.0,472.0,0.0,183.0,0,0,0,0,-1485.0,87,-,-,330,-,-,-,-,-,906,45,-,42,-,-,1437,-,-,-,-,-,190,1984,-,-,-,909,-,-,-,-,-,-,109,-,-,-,-,2.3,22.52,107.15,98.97,4.1,21.42,0.0,0.0,7.71,26.73,2.99,53.98,
Nouvelle-Aquitaine,Données définitives,2021-01-02,05:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,05:30,6240.0,141.0,6644.0,255.0,0.0,473.0,0.0,184.0,0,0,0,0,-1458.0,109,-,-,360,-,-,-,-,-,802,44,-,39,-,-,1519,-,-,-,-,-,193,2121,-,-,-,1144,-,-,-,-,-,-,46,-,-,-,-,2.26,22.52,106.47,100.21,4.09,21.76,0.0,0.0,7.58,26.78,2.95,54.28,
Nouvelle-Aquitaine,Données définitives,2021-01-02,05:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,06:00,6325.0,141.0,6647.0,256.0,0.0,474.0,0.0,178.0,0,0,0,0,-1371.0,111,-,-,353,-,-,-,-,-,850,44,-,31,-,-,1516,-,-,-,-,-,195,2177,-,-,-,1218,-,-,-,-,-,-,28,-,-,-,-,2.23,22.52,105.09,100.26,4.05,21.84,0.0,0.0,7.49,26.84,2.81,52.51,
Nouvelle-Aquitaine,Données définitives,2021-01-02,06:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,06:30,6543.0,145.0,6645.0,269.0,0.0,572.0,0.0,171.0,0,0,0,0,-1260.0,90,-,-,240,-,-,-,-,-,1093,44,-,30,-,-,1481,-,-,-,-,-,201,2360,-,-,-,1343,-,-,-,-,-,-,0,-,-,-,-,2.22,23.16,101.56,100.23,4.11,22.95,0.0,0.0,8.74,32.39,2.61,50.44,
Nouvelle-Aquitaine,Données définitives,2021-01-02,06:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,07:00,6644.0,152.0,6719.0,292.0,0.0,557.0,0.0,170.0,0,0,0,0,-1245.0,83,-,-,251,-,-,-,-,-,1150,38,-,36,-,-,1447,-,-,-,-,-,205,2411,-,-,-,1332,-,-,-,-,-,-,0,-,-,-,-,2.29,24.28,101.13,101.34,4.39,24.91,0.0,0.0,8.38,31.54,2.56,50.15,
Nouvelle-Aquitaine,Données définitives,2021-01-02,07:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,07:30,6734.0,152.0,6719.0,247.0,0.0,562.0,0.0,173.0,0,0,0,0,-1119.0,78,-,-,277,-,-,-,-,-,1126,40,-,35,-,-,1300,-,-,-,-,-,209,2351,-,-,-,1264,-,-,-,-,-,-,10,-,-,-,-,2.26,24.28,99.78,101.34,3.67,21.08,0.0,0.0,8.35,31.82,2.57,51.03,
Nouvelle-Aquitaine,Données définitives,2021-01-02,07:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,08:00,6863.0,149.0,6720.0,280.0,0.0,490.0,0.0,167.0,0,0,0,0,-944.0,98,-,-,289,-,-,-,-,-,1221,42,-,35,-,-,1295,-,-,-,-,-,211,2378,-,-,-,1324,-,-,-,-,-,-,0,-,-,-,-,2.17,23.8,97.92,101.36,4.08,23.89,0.0,0.0,7.14,27.75,2.43,49.26,
Nouvelle-Aquitaine,Données définitives,2021-01-02,08:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,08:30,6981.0,147.0,6719.0,270.0,0.0,574.0,0.0,170.0,0,0,0,0,-899.0,93,-,-,272,-,-,-,-,-,1347,42,-,34,-,-,1256,-,-,-,-,-,213,2449,-,-,-,1298,-,-,-,-,-,-,0,-,-,-,-,2.11,23.48,96.25,101.34,3.87,23.04,0.0,0.0,8.22,32.5,2.44,50.15,
Nouvelle-Aquitaine,Données définitives,2021-01-02,08:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,09:00,7094.0,147.0,6723.0,224.0,4.0,638.0,0.0,169.0,0,0,0,0,-811.0,109,-,-,279,-,-,-,-,-,1328,41,-,36,-,-,1205,-,-,-,-,-,218,2419,-,-,-,1309,-,-,-,-,-,-,0,-,-,-,-,2.07,23.48,94.77,101.4,3.16,19.11,0.06,0.15,8.99,36.13,2.38,49.85,
Nouvelle-Aquitaine,Données définitives,2021-01-02,09:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,09:30,7266.0,147.0,6720.0,179.0,45.0,678.0,0.0,163.0,0,0,0,0,-666.0,128,-,-,298,-,-,-,-,-,1276,41,-,25,-,-,1127,-,-,-,-,-,223,2414,-,-,-,1379,-,-,-,-,-,-,0,-,-,-,-,2.02,23.48,92.49,101.36,2.46,15.27,0.62,1.63,9.33,38.39,2.24,48.08,
Nouvelle-Aquitaine,Données définitives,2021-01-02,09:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,10:00,7384.0,147.0,6718.0,152.0,124.0,764.0,0.0,159.0,0,0,0,0,-681.0,115,-,-,284,-,-,-,-,-,1276,42,-,25,-,-,1078,-,-,-,-,-,224,2411,-,-,-,1340,-,-,-,-,-,-,0,-,-,-,-,1.99,23.48,90.98,101.33,2.06,12.97,1.68,4.5,10.35,43.26,2.15,46.9,
Nouvelle-Aquitaine,Données définitives,2021-01-02,10:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,10:30,7484.0,151.0,6718.0,143.0,213.0,689.0,0.0,162.0,0,0,0,0,-592.0,125,-,-,279,-,-,-,-,-,1463,41,-,27,-,-,1175,-,-,-,-,-,214,2468,-,-,-,1385,-,-,-,-,-,-,0,-,-,-,-,2.02,24.12,89.76,101.33,1.91,12.2,2.85,7.74,9.21,39.01,2.16,47.79,
Nouvelle-Aquitaine,Données définitives,2021-01-02,10:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,11:00,7514.0,151.0,6718.0,152.0,306.0,771.0,0.0,166.0,0,0,0,0,-750.0,112,-,-,241,-,-,-,-,-,1454,39,-,30,-,-,1265,-,-,-,-,-,219,2471,-,-,-,1388,-,-,-,-,-,-,0,-,-,-,-,2.01,24.12,89.41,101.33,2.02,12.97,4.07,11.12,10.26,43.66,2.21,48.97,
Nouvelle-Aquitaine,Données définitives,2021-01-02,11:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,11:30,7497.0,155.0,6719.0,149.0,371.0,791.0,0.0,162.0,0,0,0,0,-850.0,97,-,-,215,-,-,-,-,-,1450,37,-,31,-,-,1315,-,-,-,-,-,212,2422,-,-,-,1329,-,-,-,-,-,-,0,-,-,-,-,2.07,24.76,89.62,101.34,1.99,12.71,4.95,13.48,10.55,44.79,2.16,47.79,
Nouvelle-Aquitaine,Données définitives,2021-01-02,11:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,12:00,7556.0,160.0,6720.0,129.0,459.0,760.0,0.0,160.0,0,0,0,0,-832.0,103,-,-,212,-,-,-,-,-,1526,35,-,31,-,-,1367,-,-,-,-,-,213,2422,-,-,-,1324,-,-,-,-,-,-,0,-,-,-,-,2.12,25.56,88.94,101.36,1.71,11.01,6.07,16.67,10.06,43.04,2.12,47.2,
Nouvelle-Aquitaine,Données définitives,2021-01-02,12:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,12:30,7616.0,159.0,6720.0,137.0,522.0,825.0,0.0,163.0,0,0,0,0,-909.0,103,-,-,196,-,-,-,-,-,1762,34,-,34,-,-,1530,-,-,-,-,-,218,2508,-,-,-,1286,-,-,-,-,-,-,0,-,-,-,-,2.09,25.4,88.24,101.36,1.8,11.69,6.85,18.96,10.83,46.72,2.14,48.08,
Nouvelle-Aquitaine,Données définitives,2021-01-02,12:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,13:00,7720.0,157.0,6719.0,124.0,605.0,821.0,0.0,163.0,0,0,0,0,-867.0,116,-,-,210,-,-,-,-,-,1772,34,-,32,-,-,1506,-,-,-,-,-,228,2502,-,-,-,1270,-,-,-,-,-,-,0,-,-,-,-,2.03,25.08,87.03,101.34,1.61,10.58,7.84,21.98,10.63,46.49,2.11,48.08,
Nouvelle-Aquitaine,Données définitives,2021-01-02,13:15,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
Nouvelle-Aquitaine,Données définitives,2021-01-02,13:30,7429.0,157.0,6719.0,122.0,633.0,822.0,0.0,161.0,0,0,0,0,-1185.0,102,-,-,174,-,-,-,-,-,1639,30,-,37,-,-,1686,-,-,-,-,-,227,2435,-,-,-,1255,-,-,-,-,-,-,0,-,-,-,-,2.11,25.08,90.44,101.34,1.64,10.41,8.52,22.99,11.06,46.55,2.17,47.49,
Nouvelle-Aquitaine,Données définitives,2021-01-02,13:45,,,,,,,,,,,,,,,-,-,,-,-,-,-,-,,,-,,-,-,,-,-,-,-,-,,,-,-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,,,
